x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1.0,0.93742706,0.67308756,0.90693684,0.71908756,0.619408,0.8421237,0.92137882,0.64105302,0.80647677,0.76095191,0.76413769,0.62691222
2.0,0.92148843,0.59927422,0.90055509,0.75325436,0.61918427,0.88294272,0.88689961,0.63891907,0.80195919,0.76514128,0.75100846,0.56899
3.0,0.94297686,0.552742,0.92334035,0.76121974,0.57860667,0.84905111,0.81684039,0.62027581,0.79101879,0.80067121,0.75493103,0.55429722
4.0,0.92854235,0.48855089,0.95505754,0.74024103,0.57750667,0.8515837,0.81105647,0.62582837,0.79735919,0.75346482,0.7541059,0.53049056
5.0,0.89724922,0.48160378,0.99438596,0.72199038,0.55132667,0.85047704,0.80414,0.62262357,0.79260101,0.74518908,0.73831564,0.54041444
6.0,0.93131745,0.42343067,0.98947368,0.70701718,0.5384816,0.83972049,0.77645451,0.61138047,0.80972828,0.74970908,0.69976282,0.44064944
7.0,0.91942569,0.39811422,0.93281263,0.69086474,0.5497872,0.79778765,0.7708098,0.61548512,0.84783273,0.73490652,0.64820256,0.430265
8.0,0.88360686,0.36704578,0.89066982,0.63762526,0.58598667,0.76623531,0.76227059,0.57557891,0.84657152,0.62773461,0.65358,0.43522111
9.0,0.83467824,0.31746556,0.82009965,0.48300551,0.5855936,0.7291837,0.48195216,0.53622016,0.82212889,0.47290837,0.63784256,0.44011222
10.0,0.74871608,0.2676,0.74123193,0.44340295,0.53575573,0.64235975,0.40026353,0.44969953,0.78369374,0.42916865,0.50428718,0.43283889
11.0,0.61657294,0.27864333,0.69870877,0.4276391,0.431348,0.58653481,0.37533961,0.31679659,0.70973556,0.40370794,0.37791923,0.30609889
12.0,0.53890824,0.25336489,0.72513649,0.38947731,0.41462427,0.56653827,0.41782627,0.27199116,0.69714081,0.38201929,0.26646615,0.31098778
13.0,0.5348998,0.26839889,0.76273719,0.37690192,0.4380304,0.56936099,0.43316431,0.27583178,0.71798485,0.37788255,0.26248564,0.33896111
14.0,0.50520471,0.29568756,0.81108105,0.37928744,0.43175173,0.57548765,0.54149882,0.28643891,0.73117596,0.41279901,0.30221949,0.29630944
15.0,0.51422725,0.32948511,0.85054175,0.43753167,0.45494133,0.56307506,0.53632353,0.29011426,0.73616384,0.45182823,0.34901744,0.34852611
16.0,0.49580961,0.35483644,0.86508667,0.43344256,0.4814048,0.58379037,0.59027961,0.32048992,0.68461374,0.51179121,0.36694205,0.297725
17.0,0.5161549,0.41646333,0.87167649,0.50934974,0.47988027,0.56338099,0.63898078,0.37252496,0.65205535,0.58207745,0.37097051,0.28923778
18.0,0.52163275,0.4388,0.89257965,0.52442462,0.4995608,0.53490074,0.66192824,0.41508419,0.66498424,0.65634241,0.42383641,0.29008389
19.0,0.57605608,0.49230867,0.87851719,0.55205372,0.55955387,0.57427086,0.68764627,0.54277318,0.64469717,0.58611234,0.54464179,0.360655
20.0,0.67936961,0.58187222,0.90287298,0.58185564,0.64812293,0.60480123,0.69491686,0.65984341,0.63608747,0.75916355,0.69469,0.47089278
21.0,0.74384647,0.62649889,0.90166246,0.67052885,0.6701144,0.62417531,0.70615529,0.70632775,0.71589859,0.78490908,0.72609256,0.57502
22.0,0.76292216,0.62941689,0.94658316,0.68563859,0.7373392,0.66670667,0.73482431,0.71390682,0.72695434,0.72263121,0.76095205,0.59099333
23.0,0.76757529,0.65718533,0.95570456,0.74474269,0.72538693,0.70789704,0.7583749,0.76528682,0.6941297,0.70708128,0.7694241,0.58968333
24.0,0.75830882,0.68383911,0.99298246,0.74012308,0.7394,0.64552247,0.80422157,0.80387984,0.75923333,0.73490723,0.77643615,0.53102333
