Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,559413,-,-,-,32.01,-102.1,-6,844,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2018,1,1,0,0,0,0,0,0,0,0,4,-15.200000000000001,165.43,0,0.15,4.0,0.8,49,55.800000000000004,-7.9,934
2018,1,1,0,30,0,0,0,0,0,0,4,-15.200000000000001,169.78,0,0.15,3.9000000000000004,0.8,49,55.370000000000005,-7.800000000000001,934
2018,1,1,1,0,0,0,0,0,0,0,4,-15.600000000000001,170.82,0,0.15,3.9000000000000004,0.8,48,53.5,-7.800000000000001,934
2018,1,1,1,30,0,0,0,0,0,0,7,-15.600000000000001,167.65,0,0.15,3.9000000000000004,0.8,48,53.5,-7.800000000000001,934
2018,1,1,2,0,0,0,0,0,0,0,7,-16.0,162.44,0,0.15,3.9000000000000004,0.8,48,51.28,-7.7,934
2018,1,1,2,30,0,0,0,0,0,0,7,-16.0,156.52,0,0.15,3.9000000000000004,0.8,48,51.68,-7.800000000000001,934
2018,1,1,3,0,0,0,0,0,0,0,7,-16.5,150.32,0,0.15,3.9000000000000004,0.9,47,50.14,-7.9,934
2018,1,1,3,30,0,0,0,0,0,0,7,-16.5,144.01,0,0.15,3.9000000000000004,0.9,47,50.92,-8.1,934
2018,1,1,4,0,0,0,0,0,0,0,4,-17.0,137.66,0,0.15,3.9000000000000004,0.9,47,49.71,-8.3,934
2018,1,1,4,30,0,0,0,0,0,0,4,-17.0,131.3,0,0.15,3.8000000000000003,0.8,48,50.88,-8.6,934
2018,1,1,5,0,0,0,0,0,0,0,4,-17.400000000000002,124.97,0,0.15,3.8000000000000003,0.8,49,50.0,-8.8,934
2018,1,1,5,30,0,0,0,0,0,0,0,-17.3,118.69,0,0.15,3.8000000000000003,0.8,49,50.84,-9.0,935
2018,1,1,6,0,0,0,0,0,0,0,0,-17.7,112.48,0,0.15,3.8000000000000003,0.8,50,50.21,-9.200000000000001,935
2018,1,1,6,30,0,0,0,0,0,0,0,-17.7,106.35000000000001,0,0.15,3.8000000000000003,0.8,51,51.0,-9.4,935
2018,1,1,7,0,0,0,0,0,0,0,0,-18.0,100.34,0,0.15,3.8000000000000003,0.7000000000000001,51,50.11,-9.5,935
2018,1,1,7,30,0,0,0,0,0,0,0,-18.0,94.46000000000001,0,0.15,3.9000000000000004,0.7000000000000001,52,50.160000000000004,-9.5,936
2018,1,1,8,0,7,56,9,15,153,19,0,-18.2,88.43,36,0.15,3.9000000000000004,0.7000000000000001,53,48.85,-9.4,936
2018,1,1,8,30,35,341,76,37,471,93,0,-18.2,83.15,32,0.15,3.9000000000000004,0.7000000000000001,53,47.34,-9.0,936
2018,1,1,9,0,51,649,186,51,649,186,0,-18.1,77.98,0,0.15,3.8000000000000003,0.6000000000000001,54,45.96,-8.5,936
2018,1,1,9,30,61,754,280,61,754,280,0,-18.1,73.10000000000001,0,0.15,3.6,0.6000000000000001,54,43.86,-7.9,936
2018,1,1,10,0,68,823,368,68,823,368,0,-17.6,68.59,0,0.15,3.4000000000000004,0.6000000000000001,54,43.61,-7.300000000000001,936
2018,1,1,10,30,111,629,381,73,871,447,0,-17.6,64.57000000000001,0,0.15,3.2,0.6000000000000001,55,41.33,-6.6000000000000005,936
2018,1,1,11,0,207,201,304,76,904,513,7,-17.0,61.11,0,0.15,2.9000000000000004,0.6000000000000001,55,41.59,-6.0,936
2018,1,1,11,30,231,120,294,78,930,566,7,-17.0,58.33,0,0.15,2.7,0.6000000000000001,56,39.69,-5.4,935
2018,1,1,12,0,230,346,422,78,948,604,7,-16.400000000000002,56.33,0,0.15,2.5,0.6000000000000001,57,40.26,-4.9,935
2018,1,1,12,30,91,913,612,80,957,626,0,-16.400000000000002,55.19,0,0.15,2.3000000000000003,0.6000000000000001,60,39.02,-4.5,934
2018,1,1,13,0,79,960,630,79,960,630,0,-15.8,54.96,0,0.15,2.1,0.6000000000000001,62,39.68,-4.1000000000000005,933
2018,1,1,13,30,77,958,617,77,958,617,0,-15.8,55.67,0,0.15,2.0,0.6000000000000001,63,39.38,-4.0,933
2018,1,1,14,0,75,949,588,75,949,588,0,-15.3,57.28,0,0.15,1.8,0.6000000000000001,63,40.34,-3.8000000000000003,932
2018,1,1,14,30,72,934,543,72,934,543,0,-15.3,59.7,0,0.15,1.7000000000000002,0.6000000000000001,62,40.04,-3.7,932
2018,1,1,15,0,68,911,484,68,911,484,0,-15.0,62.85,0,0.15,1.6,0.6000000000000001,61,41.22,-3.7,932
2018,1,1,15,30,64,875,411,64,875,411,0,-15.0,66.62,0,0.15,1.6,0.6000000000000001,65,41.800000000000004,-3.9000000000000004,931
2018,1,1,16,0,58,826,328,58,826,328,0,-14.9,70.91,0,0.15,1.7000000000000002,0.5,68,42.97,-4.1000000000000005,931
