repnday,solution,obj,Coastal_South[1],Coastal_Northeast[1],South_Northeast[1],South_West[1],West_Northeast[1],West_Panhandle[1],Northeast_Panhandle[1],"ngo_rn[pv-old,West,1]","ngo_rn[pv-old,South,1]","ngo_rn[pv-new,Northeast,1]","ngo_rn[pv-new,West,1]","ngo_rn[pv-new,Coastal,1]","ngo_rn[pv-new,South,1]","ngo_rn[pv-new,Panhandle,1]","ngo_rn[csp-new,Northeast,1]","ngo_rn[csp-new,West,1]","ngo_rn[csp-new,Coastal,1]","ngo_rn[csp-new,South,1]","ngo_rn[csp-new,Panhandle,1]","ngo_rn[wind-old,Northeast,1]","ngo_rn[wind-old,West,1]","ngo_rn[wind-old,Coastal,1]","ngo_rn[wind-old,South,1]","ngo_rn[wind-old,Panhandle,1]","ngo_rn[wind-new,Northeast,1]","ngo_rn[wind-new,West,1]","ngo_rn[wind-new,Coastal,1]","ngo_rn[wind-new,South,1]","ngo_rn[wind-new,Panhandle,1]","ngo_th[coal-st-old1,Northeast,1]","ngo_th[coal-st-old1,West,1]","ngo_th[coal-st-old1,Coastal,1]","ngo_th[coal-st-old1,South,1]","ngo_th[coal-igcc-new,Northeast,1]","ngo_th[coal-igcc-new,West,1]","ngo_th[coal-igcc-new,Coastal,1]","ngo_th[coal-igcc-new,South,1]","ngo_th[coal-igcc-new,Panhandle,1]","ngo_th[coal-igcc-ccs-new,Northeast,1]","ngo_th[coal-igcc-ccs-new,West,1]","ngo_th[coal-igcc-ccs-new,Coastal,1]","ngo_th[coal-igcc-ccs-new,South,1]","ngo_th[coal-igcc-ccs-new,Panhandle,1]","ngo_th[ng-ct-old,Northeast,1]","ngo_th[ng-ct-old,West,1]","ngo_th[ng-ct-old,Coastal,1]","ngo_th[ng-ct-old,South,1]","ngo_th[ng-ct-old,Panhandle,1]","ngo_th[ng-cc-old,Northeast,1]","ngo_th[ng-cc-old,West,1]","ngo_th[ng-cc-old,Coastal,1]","ngo_th[ng-cc-old,South,1]","ngo_th[ng-st-old,Northeast,1]","ngo_th[ng-st-old,West,1]","ngo_th[ng-st-old,South,1]","ngo_th[ng-cc-new,Northeast,1]","ngo_th[ng-cc-new,West,1]","ngo_th[ng-cc-new,Coastal,1]","ngo_th[ng-cc-new,South,1]","ngo_th[ng-cc-new,Panhandle,1]","ngo_th[ng-cc-ccs-new,Northeast,1]","ngo_th[ng-cc-ccs-new,West,1]","ngo_th[ng-cc-ccs-new,Coastal,1]","ngo_th[ng-cc-ccs-new,South,1]","ngo_th[ng-cc-ccs-new,Panhandle,1]","ngo_th[ng-ct-new,Northeast,1]","ngo_th[ng-ct-new,West,1]","ngo_th[ng-ct-new,Coastal,1]","ngo_th[ng-ct-new,South,1]","ngo_th[ng-ct-new,Panhandle,1]","ngo_th[nuc-st-old,Northeast,1]","ngo_th[nuc-st-old,Coastal,1]","ngo_th[nuc-st-new,Northeast,1]","ngo_th[nuc-st-new,West,1]","ngo_th[nuc-st-new,Coastal,1]","ngo_th[nuc-st-new,South,1]","ngo_th[nuc-st-new,Panhandle,1]","nso[Li_ion,Northeast,1]","nso[Li_ion,West,1]","nso[Li_ion,Coastal,1]","nso[Li_ion,South,1]","nso[Li_ion,Panhandle,1]","nso[Lead_acid,Northeast,1]","nso[Lead_acid,West,1]","nso[Lead_acid,Coastal,1]","nso[Lead_acid,South,1]","nso[Lead_acid,Panhandle,1]","nso[Flow,Northeast,1]","nso[Flow,West,1]","nso[Flow,Coastal,1]","nso[Flow,South,1]","nso[Flow,Panhandle,1]",Coastal_South[2],Coastal_Northeast[2],South_Northeast[2],South_West[2],West_Northeast[2],West_Panhandle[2],Northeast_Panhandle[2],"ngo_rn[pv-old,West,2]","ngo_rn[pv-old,South,2]","ngo_rn[pv-new,Northeast,2]","ngo_rn[pv-new,West,2]","ngo_rn[pv-new,Coastal,2]","ngo_rn[pv-new,South,2]","ngo_rn[pv-new,Panhandle,2]","ngo_rn[csp-new,Northeast,2]","ngo_rn[csp-new,West,2]","ngo_rn[csp-new,Coastal,2]","ngo_rn[csp-new,South,2]","ngo_rn[csp-new,Panhandle,2]","ngo_rn[wind-old,Northeast,2]","ngo_rn[wind-old,West,2]","ngo_rn[wind-old,Coastal,2]","ngo_rn[wind-old,South,2]","ngo_rn[wind-old,Panhandle,2]","ngo_rn[wind-new,Northeast,2]","ngo_rn[wind-new,West,2]","ngo_rn[wind-new,Coastal,2]","ngo_rn[wind-new,South,2]","ngo_rn[wind-new,Panhandle,2]","ngo_th[coal-st-old1,Northeast,2]","ngo_th[coal-st-old1,West,2]","ngo_th[coal-st-old1,Coastal,2]","ngo_th[coal-st-old1,South,2]","ngo_th[coal-igcc-new,Northeast,2]","ngo_th[coal-igcc-new,West,2]","ngo_th[coal-igcc-new,Coastal,2]","ngo_th[coal-igcc-new,South,2]","ngo_th[coal-igcc-new,Panhandle,2]","ngo_th[coal-igcc-ccs-new,Northeast,2]","ngo_th[coal-igcc-ccs-new,West,2]","ngo_th[coal-igcc-ccs-new,Coastal,2]","ngo_th[coal-igcc-ccs-new,South,2]","ngo_th[coal-igcc-ccs-new,Panhandle,2]","ngo_th[ng-ct-old,Northeast,2]","ngo_th[ng-ct-old,West,2]","ngo_th[ng-ct-old,Coastal,2]","ngo_th[ng-ct-old,South,2]","ngo_th[ng-ct-old,Panhandle,2]","ngo_th[ng-cc-old,Northeast,2]","ngo_th[ng-cc-old,West,2]","ngo_th[ng-cc-old,Coastal,2]","ngo_th[ng-cc-old,South,2]","ngo_th[ng-st-old,Northeast,2]","ngo_th[ng-st-old,West,2]","ngo_th[ng-st-old,South,2]","ngo_th[ng-cc-new,Northeast,2]","ngo_th[ng-cc-new,West,2]","ngo_th[ng-cc-new,Coastal,2]","ngo_th[ng-cc-new,South,2]","ngo_th[ng-cc-new,Panhandle,2]","ngo_th[ng-cc-ccs-new,Northeast,2]","ngo_th[ng-cc-ccs-new,West,2]","ngo_th[ng-cc-ccs-new,Coastal,2]","ngo_th[ng-cc-ccs-new,South,2]","ngo_th[ng-cc-ccs-new,Panhandle,2]","ngo_th[ng-ct-new,Northeast,2]","ngo_th[ng-ct-new,West,2]","ngo_th[ng-ct-new,Coastal,2]","ngo_th[ng-ct-new,South,2]","ngo_th[ng-ct-new,Panhandle,2]","ngo_th[nuc-st-old,Northeast,2]","ngo_th[nuc-st-old,Coastal,2]","ngo_th[nuc-st-new,Northeast,2]","ngo_th[nuc-st-new,West,2]","ngo_th[nuc-st-new,Coastal,2]","ngo_th[nuc-st-new,South,2]","ngo_th[nuc-st-new,Panhandle,2]","nso[Li_ion,Northeast,2]","nso[Li_ion,West,2]","nso[Li_ion,Coastal,2]","nso[Li_ion,South,2]","nso[Li_ion,Panhandle,2]","nso[Lead_acid,Northeast,2]","nso[Lead_acid,West,2]","nso[Lead_acid,Coastal,2]","nso[Lead_acid,South,2]","nso[Lead_acid,Panhandle,2]","nso[Flow,Northeast,2]","nso[Flow,West,2]","nso[Flow,Coastal,2]","nso[Flow,South,2]","nso[Flow,Panhandle,2]",Coastal_South[3],Coastal_Northeast[3],South_Northeast[3],South_West[3],West_Northeast[3],West_Panhandle[3],Northeast_Panhandle[3],"ngo_rn[pv-old,West,3]","ngo_rn[pv-old,South,3]","ngo_rn[pv-new,Northeast,3]","ngo_rn[pv-new,West,3]","ngo_rn[pv-new,Coastal,3]","ngo_rn[pv-new,South,3]","ngo_rn[pv-new,Panhandle,3]","ngo_rn[csp-new,Northeast,3]","ngo_rn[csp-new,West,3]","ngo_rn[csp-new,Coastal,3]","ngo_rn[csp-new,South,3]","ngo_rn[csp-new,Panhandle,3]","ngo_rn[wind-old,Northeast,3]","ngo_rn[wind-old,West,3]","ngo_rn[wind-old,Coastal,3]","ngo_rn[wind-old,South,3]","ngo_rn[wind-old,Panhandle,3]","ngo_rn[wind-new,Northeast,3]","ngo_rn[wind-new,West,3]","ngo_rn[wind-new,Coastal,3]","ngo_rn[wind-new,South,3]","ngo_rn[wind-new,Panhandle,3]","ngo_th[coal-st-old1,Northeast,3]","ngo_th[coal-st-old1,West,3]","ngo_th[coal-st-old1,Coastal,3]","ngo_th[coal-st-old1,South,3]","ngo_th[coal-igcc-new,Northeast,3]","ngo_th[coal-igcc-new,West,3]","ngo_th[coal-igcc-new,Coastal,3]","ngo_th[coal-igcc-new,South,3]","ngo_th[coal-igcc-new,Panhandle,3]","ngo_th[coal-igcc-ccs-new,Northeast,3]","ngo_th[coal-igcc-ccs-new,West,3]","ngo_th[coal-igcc-ccs-new,Coastal,3]","ngo_th[coal-igcc-ccs-new,South,3]","ngo_th[coal-igcc-ccs-new,Panhandle,3]","ngo_th[ng-ct-old,Northeast,3]","ngo_th[ng-ct-old,West,3]","ngo_th[ng-ct-old,Coastal,3]","ngo_th[ng-ct-old,South,3]","ngo_th[ng-ct-old,Panhandle,3]","ngo_th[ng-cc-old,Northeast,3]","ngo_th[ng-cc-old,West,3]","ngo_th[ng-cc-old,Coastal,3]","ngo_th[ng-cc-old,South,3]","ngo_th[ng-st-old,Northeast,3]","ngo_th[ng-st-old,West,3]","ngo_th[ng-st-old,South,3]","ngo_th[ng-cc-new,Northeast,3]","ngo_th[ng-cc-new,West,3]","ngo_th[ng-cc-new,Coastal,3]","ngo_th[ng-cc-new,South,3]","ngo_th[ng-cc-new,Panhandle,3]","ngo_th[ng-cc-ccs-new,Northeast,3]","ngo_th[ng-cc-ccs-new,West,3]","ngo_th[ng-cc-ccs-new,Coastal,3]","ngo_th[ng-cc-ccs-new,South,3]","ngo_th[ng-cc-ccs-new,Panhandle,3]","ngo_th[ng-ct-new,Northeast,3]","ngo_th[ng-ct-new,West,3]","ngo_th[ng-ct-new,Coastal,3]","ngo_th[ng-ct-new,South,3]","ngo_th[ng-ct-new,Panhandle,3]","ngo_th[nuc-st-old,Northeast,3]","ngo_th[nuc-st-old,Coastal,3]","ngo_th[nuc-st-new,Northeast,3]","ngo_th[nuc-st-new,West,3]","ngo_th[nuc-st-new,Coastal,3]","ngo_th[nuc-st-new,South,3]","ngo_th[nuc-st-new,Panhandle,3]","nso[Li_ion,Northeast,3]","nso[Li_ion,West,3]","nso[Li_ion,Coastal,3]","nso[Li_ion,South,3]","nso[Li_ion,Panhandle,3]","nso[Lead_acid,Northeast,3]","nso[Lead_acid,West,3]","nso[Lead_acid,Coastal,3]","nso[Lead_acid,South,3]","nso[Lead_acid,Panhandle,3]","nso[Flow,Northeast,3]","nso[Flow,West,3]","nso[Flow,Coastal,3]","nso[Flow,South,3]","nso[Flow,Panhandle,3]",Coastal_South[4],Coastal_Northeast[4],South_Northeast[4],South_West[4],West_Northeast[4],West_Panhandle[4],Northeast_Panhandle[4],"ngo_rn[pv-old,West,4]","ngo_rn[pv-old,South,4]","ngo_rn[pv-new,Northeast,4]","ngo_rn[pv-new,West,4]","ngo_rn[pv-new,Coastal,4]","ngo_rn[pv-new,South,4]","ngo_rn[pv-new,Panhandle,4]","ngo_rn[csp-new,Northeast,4]","ngo_rn[csp-new,West,4]","ngo_rn[csp-new,Coastal,4]","ngo_rn[csp-new,South,4]","ngo_rn[csp-new,Panhandle,4]","ngo_rn[wind-old,Northeast,4]","ngo_rn[wind-old,West,4]","ngo_rn[wind-old,Coastal,4]","ngo_rn[wind-old,South,4]","ngo_rn[wind-old,Panhandle,4]","ngo_rn[wind-new,Northeast,4]","ngo_rn[wind-new,West,4]","ngo_rn[wind-new,Coastal,4]","ngo_rn[wind-new,South,4]","ngo_rn[wind-new,Panhandle,4]","ngo_th[coal-st-old1,Northeast,4]","ngo_th[coal-st-old1,West,4]","ngo_th[coal-st-old1,Coastal,4]","ngo_th[coal-st-old1,South,4]","ngo_th[coal-igcc-new,Northeast,4]","ngo_th[coal-igcc-new,West,4]","ngo_th[coal-igcc-new,Coastal,4]","ngo_th[coal-igcc-new,South,4]","ngo_th[coal-igcc-new,Panhandle,4]","ngo_th[coal-igcc-ccs-new,Northeast,4]","ngo_th[coal-igcc-ccs-new,West,4]","ngo_th[coal-igcc-ccs-new,Coastal,4]","ngo_th[coal-igcc-ccs-new,South,4]","ngo_th[coal-igcc-ccs-new,Panhandle,4]","ngo_th[ng-ct-old,Northeast,4]","ngo_th[ng-ct-old,West,4]","ngo_th[ng-ct-old,Coastal,4]","ngo_th[ng-ct-old,South,4]","ngo_th[ng-ct-old,Panhandle,4]","ngo_th[ng-cc-old,Northeast,4]","ngo_th[ng-cc-old,West,4]","ngo_th[ng-cc-old,Coastal,4]","ngo_th[ng-cc-old,South,4]","ngo_th[ng-st-old,Northeast,4]","ngo_th[ng-st-old,West,4]","ngo_th[ng-st-old,South,4]","ngo_th[ng-cc-new,Northeast,4]","ngo_th[ng-cc-new,West,4]","ngo_th[ng-cc-new,Coastal,4]","ngo_th[ng-cc-new,South,4]","ngo_th[ng-cc-new,Panhandle,4]","ngo_th[ng-cc-ccs-new,Northeast,4]","ngo_th[ng-cc-ccs-new,West,4]","ngo_th[ng-cc-ccs-new,Coastal,4]","ngo_th[ng-cc-ccs-new,South,4]","ngo_th[ng-cc-ccs-new,Panhandle,4]","ngo_th[ng-ct-new,Northeast,4]","ngo_th[ng-ct-new,West,4]","ngo_th[ng-ct-new,Coastal,4]","ngo_th[ng-ct-new,South,4]","ngo_th[ng-ct-new,Panhandle,4]","ngo_th[nuc-st-old,Northeast,4]","ngo_th[nuc-st-old,Coastal,4]","ngo_th[nuc-st-new,Northeast,4]","ngo_th[nuc-st-new,West,4]","ngo_th[nuc-st-new,Coastal,4]","ngo_th[nuc-st-new,South,4]","ngo_th[nuc-st-new,Panhandle,4]","nso[Li_ion,Northeast,4]","nso[Li_ion,West,4]","nso[Li_ion,Coastal,4]","nso[Li_ion,South,4]","nso[Li_ion,Panhandle,4]","nso[Lead_acid,Northeast,4]","nso[Lead_acid,West,4]","nso[Lead_acid,Coastal,4]","nso[Lead_acid,South,4]","nso[Lead_acid,Panhandle,4]","nso[Flow,Northeast,4]","nso[Flow,West,4]","nso[Flow,Coastal,4]","nso[Flow,South,4]","nso[Flow,Panhandle,4]",Coastal_South[5],Coastal_Northeast[5],South_Northeast[5],South_West[5],West_Northeast[5],West_Panhandle[5],Northeast_Panhandle[5],"ngo_rn[pv-old,West,5]","ngo_rn[pv-old,South,5]","ngo_rn[pv-new,Northeast,5]","ngo_rn[pv-new,West,5]","ngo_rn[pv-new,Coastal,5]","ngo_rn[pv-new,South,5]","ngo_rn[pv-new,Panhandle,5]","ngo_rn[csp-new,Northeast,5]","ngo_rn[csp-new,West,5]","ngo_rn[csp-new,Coastal,5]","ngo_rn[csp-new,South,5]","ngo_rn[csp-new,Panhandle,5]","ngo_rn[wind-old,Northeast,5]","ngo_rn[wind-old,West,5]","ngo_rn[wind-old,Coastal,5]","ngo_rn[wind-old,South,5]","ngo_rn[wind-old,Panhandle,5]","ngo_rn[wind-new,Northeast,5]","ngo_rn[wind-new,West,5]","ngo_rn[wind-new,Coastal,5]","ngo_rn[wind-new,South,5]","ngo_rn[wind-new,Panhandle,5]","ngo_th[coal-st-old1,Northeast,5]","ngo_th[coal-st-old1,West,5]","ngo_th[coal-st-old1,Coastal,5]","ngo_th[coal-st-old1,South,5]","ngo_th[coal-igcc-new,Northeast,5]","ngo_th[coal-igcc-new,West,5]","ngo_th[coal-igcc-new,Coastal,5]","ngo_th[coal-igcc-new,South,5]","ngo_th[coal-igcc-new,Panhandle,5]","ngo_th[coal-igcc-ccs-new,Northeast,5]","ngo_th[coal-igcc-ccs-new,West,5]","ngo_th[coal-igcc-ccs-new,Coastal,5]","ngo_th[coal-igcc-ccs-new,South,5]","ngo_th[coal-igcc-ccs-new,Panhandle,5]","ngo_th[ng-ct-old,Northeast,5]","ngo_th[ng-ct-old,West,5]","ngo_th[ng-ct-old,Coastal,5]","ngo_th[ng-ct-old,South,5]","ngo_th[ng-ct-old,Panhandle,5]","ngo_th[ng-cc-old,Northeast,5]","ngo_th[ng-cc-old,West,5]","ngo_th[ng-cc-old,Coastal,5]","ngo_th[ng-cc-old,South,5]","ngo_th[ng-st-old,Northeast,5]","ngo_th[ng-st-old,West,5]","ngo_th[ng-st-old,South,5]","ngo_th[ng-cc-new,Northeast,5]","ngo_th[ng-cc-new,West,5]","ngo_th[ng-cc-new,Coastal,5]","ngo_th[ng-cc-new,South,5]","ngo_th[ng-cc-new,Panhandle,5]","ngo_th[ng-cc-ccs-new,Northeast,5]","ngo_th[ng-cc-ccs-new,West,5]","ngo_th[ng-cc-ccs-new,Coastal,5]","ngo_th[ng-cc-ccs-new,South,5]","ngo_th[ng-cc-ccs-new,Panhandle,5]","ngo_th[ng-ct-new,Northeast,5]","ngo_th[ng-ct-new,West,5]","ngo_th[ng-ct-new,Coastal,5]","ngo_th[ng-ct-new,South,5]","ngo_th[ng-ct-new,Panhandle,5]","ngo_th[nuc-st-old,Northeast,5]","ngo_th[nuc-st-old,Coastal,5]","ngo_th[nuc-st-new,Northeast,5]","ngo_th[nuc-st-new,West,5]","ngo_th[nuc-st-new,Coastal,5]","ngo_th[nuc-st-new,South,5]","ngo_th[nuc-st-new,Panhandle,5]","nso[Li_ion,Northeast,5]","nso[Li_ion,West,5]","nso[Li_ion,Coastal,5]","nso[Li_ion,South,5]","nso[Li_ion,Panhandle,5]","nso[Lead_acid,Northeast,5]","nso[Lead_acid,West,5]","nso[Lead_acid,Coastal,5]","nso[Lead_acid,South,5]","nso[Lead_acid,Panhandle,5]","nso[Flow,Northeast,5]","nso[Flow,West,5]","nso[Flow,Coastal,5]","nso[Flow,South,5]","nso[Flow,Panhandle,5]"
1,1,60.07753834659734,0.05927423837896614,1.4839248096940618,0.0,2.247818595249148,0.8137493019404808,0.1119732405523355,2.490798466378358,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.99999999999999,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,36.0,1.0,22.0,4.0,9.0,15.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927423837896614,1.4839248096940618,0.0,2.323263369116466,0.8137493019404808,0.1119732405523355,2.490798466378358,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.99999999999999,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,36.0,1.0,22.0,4.0,8.0,15.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927423837896614,1.4839248096940618,0.0,2.323263369116466,0.8137493019404808,0.1119732405523355,2.490798466378358,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.99999999999999,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,36.0,1.0,22.0,4.0,8.0,15.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927423837896614,1.4839248096940618,0.0,2.323263369116466,0.8137493019404808,0.1119732405523355,2.490798466378358,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.99999999999999,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,36.0,1.0,22.0,4.0,6.0,15.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927423837896614,1.4839248096940618,0.0,2.323263369116466,0.8137493019404808,0.1119732405523355,2.490798466378358,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.99999999999999,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,36.0,1.0,22.0,4.0,6.0,15.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,85.07365618350728,0.03753956505792537,0.15598875467148723,0.18207926979390704,0.2977596444247139,0.01955552535953652,1.7994565147741528,0.9268726439260478,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,83.0,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,36.0,1.0,23.0,4.0,9.35462750385388,15.244491698506254,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753956505792537,0.15598875467148723,0.18207926979390704,0.2977596444247139,0.01955552535953652,1.7994565147741528,0.9268726439260478,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,82.0,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,36.0,1.0,23.0,4.0,9.35462750385388,15.244491698506254,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753956505792537,0.15598875467148723,0.18207926979390704,0.2977596444247139,0.01955552535953652,1.7994565147741528,0.9268726439260478,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,80.0,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,36.0,1.0,23.0,4.0,9.35462750385388,15.244491698506254,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753956505792537,0.15598875467148723,0.18207926979390704,0.2977596444247139,0.01955552535953652,1.7994565147741528,0.9268726439260478,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,78.0,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,36.0,1.0,23.0,4.0,9.35462750385388,15.244491698506254,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753956505792537,0.15598875467148723,0.18207926979390704,0.2977596444247139,0.01955552535953652,1.7994565147741528,0.9268726439260478,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,14.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,36.0,1.0,23.0,4.0,9.35462750385388,15.244491698506254,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
