x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
1.0,0.15,0.0,1.0,0.92,0.94285714,0.0,0.0,0.28571429,0.04545455,0.0,0.0,1.0,1.0,0.03703704,0.8125
2.0,0.15,0.0,1.0,1.0,0.97142857,0.0,0.0,0.28571429,0.04545455,0.0,0.0,1.0,1.0,0.03703704,0.84375
3.0,0.1,0.0,1.0,0.96,1.0,0.03448276,0.0,0.21428571,0.04545455,0.0,0.0,1.0,0.95454545,0.03703704,0.78125
4.0,0.1,0.0,1.0,0.96,0.97142857,0.06896552,0.0,0.21428571,0.09090909,0.0,0.0,1.0,0.95454545,0.03703704,0.84375
5.0,0.15,0.0,1.0,1.0,0.97142857,0.06896552,0.0,0.28571429,0.04545455,0.0,0.0,1.0,0.95454545,0.03703704,0.84375
6.0,0.15,0.0,1.0,0.96,0.97142857,0.06896552,0.0,0.28571429,0.04545455,0.0,0.0,1.0,0.95454545,0.03703704,0.8125
7.0,0.1,0.0,1.0,0.96,0.97142857,0.06896552,0.0,0.28571429,0.04545455,0.0,0.0,1.0,0.95454545,0.03703704,0.84375
8.0,0.2,0.0,0.96551724,0.92,1.0,0.06896552,0.0,0.35714286,0.09090909,0.0,0.0,1.0,1.0,0.03703704,0.875
9.0,0.3,0.0,0.93103448,0.84,1.0,0.06896552,0.0,0.28571429,0.13636364,0.0,0.0,1.0,1.0,0.03703704,0.84375
10.0,0.2,0.0,0.86206897,0.76,1.0,0.0,0.0,0.28571429,0.04545455,0.0,0.0,1.0,1.0,0.03703704,0.8125
11.0,0.2,0.0,0.86206897,0.8,0.97142857,0.0,0.0,0.28571429,0.04545455,0.0,0.0,1.0,0.95454545,0.03703704,0.75
12.0,0.2,0.0,0.44827586,0.92,0.91428571,0.0,0.0,0.28571429,0.04545455,0.0,0.0,0.58333333,0.90909091,0.03703704,0.6875
13.0,0.15,0.0,0.24137931,0.88,0.74285714,0.0,0.0,0.07142857,0.04545455,0.0,0.0,0.41666667,0.45454545,0.0,0.625
14.0,0.0,0.0,0.20689655,0.36,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.41666667,0.36363636,0.0,0.09375
15.0,0.0,0.0,0.06896552,0.0,0.05714286,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.09090909,0.0,0.0
16.0,0.0,0.2,0.0,0.0,0.0,0.31034483,0.4,0.14285714,0.0,0.14285714,0.1,0.0,0.0,0.14814815,0.0
17.0,0.05,0.46666667,0.0,0.0,0.0,0.37931034,0.62857143,0.14285714,0.0,0.42857143,0.8,0.0,0.0,0.22222222,0.0
18.0,0.05,0.86666667,0.0,0.0,0.0,0.37931034,0.68571429,0.14285714,0.04545455,0.78571429,0.9,0.0,0.0,0.22222222,0.0
19.0,0.2,0.93333333,0.0,0.0,0.0,0.65517241,0.74285714,0.14285714,0.36363636,0.89285714,0.95,0.0,0.0,0.2962963,0.0
20.0,0.2,0.93333333,0.0,0.0,0.0,0.79310345,0.91428571,0.28571429,0.5,0.89285714,0.95,0.0,0.0,0.62962963,0.0
21.0,0.15,0.93333333,0.0,0.0,0.0,0.82758621,0.91428571,0.28571429,0.5,0.85714286,1.0,0.0,0.0,0.66666667,0.0
22.0,0.2,0.93333333,0.0,0.0,0.0,0.82758621,0.91428571,0.28571429,0.5,0.82142857,1.0,0.0,0.0,0.66666667,0.0
23.0,0.25,0.93333333,0.0,0.0,0.0,0.89655172,0.94285714,0.28571429,0.5,0.82142857,1.0,0.0,0.0,0.7037037,0.0
24.0,0.25,0.93333333,0.0,0.0,0.0,0.89655172,1.0,0.35714286,0.5,0.82142857,0.95,0.0,0.0,0.74074074,0.0
