Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,737407,-,-,-,29.73,-95.22,-6,6,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,0,0,4,4,171.37,0,0.148,4.2,3.011,47.300000000000004,87.93,6,1020.0
2015,1,1,0,30,0,0,0,0,0,0,4,4,173.16,0,0.148,4.2,3.036,47.300000000000004,87.91,6,1020.0
2015,1,1,1,0,0,0,0,0,0,0,7,4,169.55,0,0.148,4.2,3.061,49.7,87.99,6,1020.0
2015,1,1,1,30,0,0,0,0,0,0,7,4,163.83,0,0.148,4.2,3.085,49.7,94.27,6,1020.0
2015,1,1,2,0,0,0,0,0,0,0,7,4,157.57,0,0.148,4.2,3.109,54.0,94.66,6,1020.0
2015,1,1,2,30,0,0,0,0,0,0,7,4,151.14000000000001,0,0.148,4.2,3.134,54.0,94.63,6,1020.0
2015,1,1,3,0,0,0,0,0,0,0,6,4,144.64000000000001,0,0.148,4.2,3.1590000000000003,58.0,95.07000000000001,6,1020.0
2015,1,1,3,30,0,0,0,0,0,0,6,4,138.13,0,0.148,4.1000000000000005,3.184,58.0,95.05,6,1020.0
2015,1,1,4,0,0,0,0,0,0,0,6,4,131.63,0,0.148,4.1000000000000005,3.21,59.6,95.13,6,1020.0
2015,1,1,4,30,0,0,0,0,0,0,7,4,125.17,0,0.148,4.0,3.251,59.6,95.13,5,1020.0
2015,1,1,5,0,0,0,0,0,0,0,7,4,118.76,0,0.148,4.0,3.2920000000000003,56.0,96.01,5,1020.0
2015,1,1,5,30,0,0,0,0,0,0,7,4,112.42,0,0.148,4.0,3.338,56.0,96.01,5,1020.0
2015,1,1,6,0,0,0,0,0,0,0,7,4,106.16,0,0.148,4.0,3.384,51.400000000000006,96.94,5,1020.0
2015,1,1,6,30,0,0,0,0,0,0,7,4,100.02,0,0.148,4.0,3.436,51.400000000000006,96.95,5,1020.0
2015,1,1,7,0,0,0,0,0,0,0,7,4,94.0,0,0.148,4.1000000000000005,3.489,49.800000000000004,97.60000000000001,5,1020.0
2015,1,1,7,30,2,0,2,14,77,16,6,4,88.15,4,0.148,4.3,3.559,49.800000000000004,97.60000000000001,5,1020.0
2015,1,1,8,0,11,0,11,45,295,84,7,4,82.51,0,0.148,4.5,3.63,52.800000000000004,92.01,6,1020.0
2015,1,1,8,30,37,0,37,67,455,169,4,4,77.12,0,0.148,4.5,3.706,52.800000000000004,92.01,6,1020.0
2015,1,1,9,0,31,0,31,89,534,254,7,5,72.04,0,0.148,4.5,3.782,56.6,94.27,6,1020.0
2015,1,1,9,30,81,0,81,101,609,336,7,5,67.34,0,0.148,4.5,3.8360000000000003,56.6,94.25,6,1020.0
2015,1,1,10,0,59,0,59,117,642,408,6,5,63.11,0,0.148,4.5,3.891,55.900000000000006,90.84,7,1020.0
2015,1,1,10,30,102,0,102,125,681,472,7,5,59.45,0,0.148,4.3,3.919,55.900000000000006,90.79,7,1020.0
2015,1,1,11,0,152,0,152,134,700,521,7,6,56.480000000000004,0,0.148,4.2,3.947,54.0,88.03,8,1020.0
2015,1,1,11,30,227,24,241,138,719,557,7,6,54.31,0,0.148,4.0,3.959,54.0,87.96000000000001,8,1020.0
2015,1,1,12,0,119,0,119,149,707,574,7,6,53.03,0,0.148,3.8000000000000003,3.971,51.2,90.75,8,1020.0
2015,1,1,12,30,88,0,88,149,710,579,7,6,52.72,0,0.148,3.7,3.9650000000000003,51.2,90.69,8,1020.0
2015,1,1,13,0,193,5,196,151,698,567,7,6,53.39,0,0.148,3.7,3.96,45.800000000000004,92.57000000000001,8,1020.0
2015,1,1,13,30,129,0,129,148,684,541,6,6,55.0,0,0.148,3.8000000000000003,3.9450000000000003,45.800000000000004,92.53,8,1010.0
2015,1,1,14,0,133,0,133,139,674,501,7,7,57.480000000000004,0,0.148,3.9000000000000004,3.931,41.6,94.23,9,1010.0
2015,1,1,14,30,191,26,203,132,642,446,7,7,60.72,0,0.148,4.0,3.91,41.6,94.21000000000001,8,1010.0
2015,1,1,15,0,146,1,146,126,585,377,7,7,64.6,0,0.148,4.1000000000000005,3.89,39.300000000000004,95.10000000000001,8,1010.0
2015,1,1,15,30,70,0,70,113,521,299,7,7,69.01,0,0.148,4.2,3.858,39.300000000000004,95.09,8,1010.0
2015,1,1,16,0,111,157,154,96,429,215,8,7,73.86,0,0.148,4.4,3.826,38.7,94.96000000000001,8,1010.0
2015,1,1,16,30,62,0,62,72,306,130,7,7,79.06,0,0.148,4.4,3.791,38.7,100.0,7,1010.0
2015,1,1,17,0,24,0,24,38,147,51,7,7,84.55,4,0.148,4.4,3.7560000000000002,40.6,100.0,7,1010.0
2015,1,1,17,30,0,0,0,0,0,0,7,7,90.27,0,0.148,4.3,3.732,40.6,100.0,7,1010.0
2015,1,1,18,0,0,0,0,0,0,0,7,7,96.19,0,0.148,4.2,3.708,43.800000000000004,100.0,7,1010.0
2015,1,1,18,30,0,0,0,0,0,0,7,7,102.26,0,0.148,4.1000000000000005,3.696,43.800000000000004,100.0,7,1010.0
2015,1,1,19,0,0,0,0,0,0,0,7,7,108.45,0,0.148,4.1000000000000005,3.685,40.7,100.0,7,1010.0
2015,1,1,19,30,0,0,0,0,0,0,7,7,114.74000000000001,0,0.148,4.0,3.678,40.7,100.0,7,1010.0
2015,1,1,20,0,0,0,0,0,0,0,7,7,121.11,0,0.148,4.0,3.6710000000000003,37.800000000000004,100.0,7,1010.0
