x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,-0.0,0.67567568,0.62222222,-0.0,0.84210526,0.08695652,-0.0,0.06060606,0.62962963,-0.0
2.0,-0.0,0.7027027,0.57777778,-0.0,0.78947368,0.13043478,-0.0,0.06060606,0.7037037,-0.0
3.0,-0.0,0.67567568,0.57777778,-0.0,0.73684211,0.13043478,-0.0,0.03030303,0.61111111,-0.0
4.0,-0.0,0.7027027,0.6,-0.0,0.68421053,0.13043478,-0.0,0.03030303,0.66666667,-0.0
5.0,-0.0,0.7027027,0.62222222,-0.0,0.68421053,0.13043478,-0.0,-0.0,0.64814815,-0.0
6.0,-0.0,0.67567568,0.66666667,-0.0,0.63157895,0.13043478,-0.0,0.03030303,0.61111111,-0.0
7.0,-0.0,0.67567568,0.64444444,-0.0,0.68421053,0.08695652,-0.0,0.03030303,0.64814815,-0.0
8.0,-0.0,0.62162162,0.62222222,-0.0,0.73684211,0.04347826,-0.0,0.06060606,0.64814815,-0.0
9.0,-0.0,0.64864865,0.57777778,-0.0,0.73684211,0.04347826,-0.0,0.06060606,0.62962963,-0.0
10.0,-0.0,0.67567568,0.6,-0.0,0.68421053,0.04347826,-0.0,0.06060606,0.68518519,-0.0
11.0,-0.0,0.54054054,0.4,-0.0,0.42105263,0.08695652,-0.0,0.03030303,0.68518519,-0.0
12.0,-0.0,0.43243243,0.26666667,-0.0,0.26315789,0.08695652,-0.0,-0.0,0.55555556,-0.0
13.0,-0.0,0.27027027,0.15555556,-0.0,0.21052632,-0.0,-0.0,-0.0,0.25925926,-0.0
14.0,-0.0,-0.0,-0.0,-0.0,0.05263158,-0.0,-0.0,-0.0,-0.0,-0.0
15.0,0.03703704,-0.0,-0.0,0.09090909,-0.0,-0.0,-0.0,-0.0,-0.0,0.11363636
16.0,0.27777778,-0.0,-0.0,0.42424242,-0.0,-0.0,0.08695652,-0.0,-0.0,0.38636364
17.0,0.59259259,-0.0,-0.0,0.54545455,-0.0,-0.0,0.13043478,-0.0,-0.0,0.38636364
18.0,0.61111111,-0.0,-0.0,0.66666667,-0.0,-0.0,0.2173913,0.03030303,-0.0,0.47727273
19.0,0.68518519,-0.0,-0.0,0.87878788,-0.0,-0.0,0.26086957,0.06060606,-0.0,0.59090909
20.0,0.7037037,-0.0,-0.0,0.90909091,-0.0,0.04347826,0.30434783,0.09090909,-0.0,0.72727273
21.0,0.7037037,-0.0,-0.0,0.87878788,-0.0,0.04347826,0.39130435,0.06060606,-0.0,0.77272727
22.0,0.68518519,-0.0,-0.0,0.84848485,-0.0,0.08695652,0.39130435,0.12121212,-0.0,0.79545455
23.0,0.62962963,-0.0,-0.0,0.81818182,-0.0,0.08695652,0.39130435,0.09090909,-0.0,0.75
24.0,0.62962963,-0.0,-0.0,0.84848485,-0.0,0.13043478,0.39130435,0.06060606,-0.0,0.72727273
