x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,0.0,0.94594595,1.0,0.0,0.89473684,0.26086957,0.0,0.12121212,0.87037037,0.0
2.0,0.0,0.97297297,1.0,0.0,0.89473684,0.26086957,0.0,0.15151515,0.90740741,0.0
3.0,0.0,1.0,0.97777778,0.0,0.94736842,0.2173913,0.0,0.12121212,0.85185185,0.0
4.0,0.0,0.97297297,0.97777778,0.0,1.0,0.2173913,0.0,0.15151515,0.88888889,0.0
5.0,0.0,0.97297297,0.97777778,0.0,1.0,0.26086957,0.0,0.15151515,0.90740741,0.0
6.0,0.0,0.97297297,0.97777778,0.0,1.0,0.26086957,0.0,0.15151515,0.87037037,0.0
7.0,0.0,0.97297297,0.97777778,0.0,1.0,0.26086957,0.0,0.09090909,0.90740741,0.0
8.0,0.0,1.0,1.0,0.0,1.0,0.30434783,0.0,0.15151515,0.90740741,0.0
9.0,0.0,1.0,0.97777778,0.0,1.0,0.26086957,0.0,0.24242424,0.85185185,0.0
10.0,0.0,0.97297297,0.93333333,0.0,0.89473684,0.2173913,0.0,0.15151515,0.81481481,0.0
11.0,0.0,0.94594595,0.91111111,0.0,0.89473684,0.2173913,0.0,0.15151515,0.7962963,0.0
12.0,0.0,0.81081081,0.68888889,0.0,0.63157895,0.26086957,0.0,0.15151515,0.7962963,0.0
13.0,0.0,0.62162162,0.4,0.0,0.36842105,0.13043478,0.0,0.12121212,0.74074074,0.0
14.0,0.0,0.51351351,0.31111111,0.0,0.36842105,0.0,0.0,0.0,0.22222222,0.0
15.0,0.0,0.08108108,0.08888889,0.0,0.05263158,0.0,0.0,0.0,0.0,0.0
16.0,0.12962963,0.0,0.0,0.33333333,0.0,0.08695652,0.2173913,0.0,0.0,0.29545455
17.0,0.57407407,0.0,0.0,0.54545455,0.0,0.13043478,0.30434783,0.03030303,0.0,0.38636364
18.0,0.88888889,0.0,0.0,0.60606061,0.0,0.2173913,0.30434783,0.03030303,0.0,0.38636364
19.0,0.94444444,0.0,0.0,0.66666667,0.0,0.30434783,0.47826087,0.18181818,0.0,0.63636364
20.0,0.92592593,0.0,0.0,0.81818182,0.0,0.43478261,0.7826087,0.21212121,0.0,0.84090909
21.0,0.92592593,0.0,0.0,0.81818182,0.0,0.43478261,0.82608696,0.18181818,0.0,0.86363636
22.0,0.90740741,0.0,0.0,0.81818182,0.0,0.43478261,0.82608696,0.21212121,0.0,0.86363636
23.0,0.90740741,0.0,0.0,0.84848485,0.0,0.43478261,0.82608696,0.27272727,0.0,0.90909091
24.0,0.88888889,0.0,0.0,0.93939394,0.0,0.47826087,0.86956522,0.24242424,0.0,0.90909091
