x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
7.0,0.00455823,0.0,0.0001038,0.00010445,0.00836618,0.00828697,0.00954613,0.00093227,0.00012654,0.0
8.0,0.06394867,0.00922146,0.01354784,0.0158612,0.09279195,0.09212074,0.08521799,0.02715038,0.01017702,0.00864059
9.0,0.19941122,0.14646694,0.12434352,0.11212483,0.26364173,0.25005506,0.2529088,0.17160828,0.12624426,0.09324586
10.0,0.34571105,0.30812264,0.29300781,0.2773853,0.42947485,0.41212916,0.41956087,0.34405935,0.27738221,0.23588821
11.0,0.483845,0.44833971,0.41660301,0.39359417,0.57392961,0.54646657,0.56525113,0.47360083,0.40130113,0.33565361
12.0,0.54445936,0.58103859,0.52403353,0.48064507,0.65300085,0.64615876,0.6686977,0.57253122,0.51861803,0.43971614
13.0,0.59424702,0.60469385,0.57651057,0.54019775,0.71974864,0.69144347,0.72913726,0.62256915,0.56581365,0.4890411
14.0,0.55916387,0.63749937,0.56997142,0.5639495,0.69813384,0.70066898,0.7285816,0.67031704,0.56482685,0.49337893
15.0,0.5719912,0.58074959,0.53442429,0.5464289,0.64489243,0.66098324,0.67252711,0.6068055,0.50373002,0.45676863
16.0,0.49722598,0.46599379,0.45116708,0.4316221,0.53843927,0.53530694,0.58859895,0.47568056,0.43374708,0.4062417
17.0,0.36749179,0.29289508,0.3254924,0.30287046,0.41984107,0.39617415,0.44177431,0.3247044,0.32101125,0.27686003
18.0,0.20167475,0.09109903,0.14437878,0.12940393,0.25275097,0.23564796,0.25181141,0.11971393,0.11182968,0.10451442
19.0,0.05851442,0.00540532,0.01447526,0.01605269,0.09108933,0.08840968,0.07927633,0.02060815,0.01188793,0.01221585
20.0,0.0020432,0.0,0.0,0.0,0.00829727,0.00914769,0.00695942,0.00059003,-0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
