x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,11000.80935663,8395.9289966,8261.05111163,8635.77408168,8168.82409924,10194.77489595,8112.4446682,8321.14917457,11084.48229596,8265.25592843
2.0,10256.55914057,7893.30567913,7727.88191169,8135.10491372,7635.27734315,9516.05003662,7583.30479391,7769.96973169,10338.73880268,7721.35354291
3.0,9730.06388653,7578.64441706,7412.74940652,7850.01924162,7334.14326593,9048.030102,7308.61049567,7449.71786855,9800.24101822,7386.89695986
4.0,9388.75989773,7426.21820337,7250.75934736,7719.14674805,7179.86543736,8755.16674073,7186.27782516,7264.37259956,9449.87297172,7194.23962777
5.0,9258.41970945,7411.94545611,7228.2990365,7736.68482403,7160.80760963,8643.13524742,7197.67231568,7260.02778717,9290.94076398,7126.00017792
6.0,9491.9782515,7680.97387634,7461.393758,8034.43907941,7335.91536668,8865.9044243,7455.98842862,7606.89348352,9492.48120329,7266.21969025
7.0,10002.60299195,8345.53179045,8107.9077515,8747.21579677,7841.27532365,9385.64503102,8136.51103118,8379.74947014,9948.91268377,7749.90023008
8.0,10224.14837866,8980.89601571,8844.85682077,9518.48564338,8592.84479452,9618.48451493,8988.2757857,8789.5141014,10147.17981626,8386.5127441
9.0,10834.36468615,9214.78585031,9107.06565549,9749.92854822,9033.31100117,10133.30841294,9309.99399436,9012.53517182,10787.31075498,8693.74609421
10.0,11765.8132642,9449.50732015,9252.99016287,9841.35276878,9375.891688,10889.14611944,9382.85335406,9431.64706137,11748.59935233,8960.03565883
11.0,12798.63570938,9714.72629136,9474.63503309,9980.53157456,9679.95826738,11724.8638415,9457.68157204,9897.86626377,12819.30145287,9289.51282944
12.0,13777.47511653,9949.57945195,9660.1726943,10117.05706561,9828.88568007,12511.87157297,9468.7350623,10311.05504673,13809.44366145,9562.56481994
13.0,14665.48707758,10150.83686439,9810.88457784,10236.95411,9858.36288846,13237.85376759,9426.19719148,10683.92572258,14699.09941085,9755.23368195
14.0,15445.52657608,10362.70751791,9955.58173254,10369.07860449,9853.34526005,13918.43215403,9413.61344704,11060.86528447,15484.08727865,9919.77320397
15.0,16060.5866472,10563.76684054,10087.7298749,10510.51850836,9811.2739214,14476.58375472,9420.39478276,11388.89904253,16100.20804873,10054.71067188
16.0,16476.94077998,10737.87076924,10204.61042454,10613.35583081,9782.33093463,14902.0419201,9448.34474269,11657.01996665,16527.91385756,10155.44679174
17.0,16678.62869348,10849.59319537,10294.76975292,10672.56736126,9765.32401075,15155.76659831,9494.51842466,11836.6451917,16757.55339258,10214.34506035
18.0,16577.90070215,10836.24213362,10307.63855051,10641.5605963,9804.68944108,15081.86618726,9550.59648508,11819.09595112,16673.73620924,10199.56778633
19.0,16153.15819874,10784.39329436,10336.84535619,10679.07288728,9995.80564412,14653.48362981,9678.27186676,11585.68679349,16235.69615694,10204.90531303
20.0,15473.83664877,10959.06931525,10624.70200942,10976.32855497,10575.17777431,14017.44579849,10150.83043668,11325.43390002,15548.90190569,10524.48731544
21.0,15026.74277725,10891.9614856,10677.99434149,10904.49817013,10717.76373652,13736.81426195,10299.62819408,11389.98559331,15100.77891101,10532.94272845
22.0,14468.45398058,10527.97551628,10351.01002877,10565.69370415,10537.62979833,13278.42436607,10063.93215919,10966.51640313,14550.23931074,10208.06012989
23.0,13379.94403798,9891.95727532,9749.88781916,9964.54213758,10151.19909808,12311.29020636,9532.26287322,10129.99433496,13471.63029208,9667.05395531
24.0,12147.89547996,9069.41879179,8949.73674685,9177.2749185,9536.24603084,11178.06064697,8775.39273526,9111.3736821,12245.34803345,8921.96173114
