x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.00119511,5.605e-5,0.0,0.00011761,0.0,0.00112983,0.0,0.00023964,0.00126085,0.0
8.0,0.049178,0.00977122,0.00798071,0.00700917,0.00238465,0.05871978,0.00619818,0.02491137,0.0484881,0.00480928
9.0,0.20436301,0.12355091,0.10450698,0.09521335,0.0887569,0.23251961,0.0884531,0.1751082,0.21559459,0.08218552
10.0,0.39681448,0.34947554,0.32876949,0.29343844,0.29434689,0.43185901,0.2867784,0.36647474,0.40068854,0.27669592
11.0,0.5335866,0.51004665,0.51665786,0.47425961,0.47276824,0.59806372,0.47749615,0.51532228,0.56189471,0.45423575
12.0,0.637707,0.62879937,0.6479128,0.61133333,0.60665766,0.7163434,0.63821439,0.60530714,0.6772163,0.60213639
13.0,0.71286704,0.69341612,0.68987731,0.69041622,0.69249217,0.77201151,0.71428032,0.65578873,0.72719764,0.67755715
14.0,0.74642359,0.70441746,0.72096781,0.68337532,0.6650946,0.74001306,0.71824961,0.64899192,0.74941043,0.68381861
15.0,0.71611198,0.67250686,0.7011317,0.61434438,0.64250976,0.72032824,0.69871061,0.67526579,0.70812032,0.6584735
16.0,0.61829924,0.58587275,0.60424616,0.54848138,0.58679343,0.61888141,0.60595162,0.5941667,0.62194046,0.56818991
17.0,0.4884189,0.43776162,0.44069375,0.39340818,0.41757164,0.50875179,0.47277819,0.47459292,0.48950799,0.41598552
18.0,0.3162544,0.2292717,0.23763958,0.20778628,0.21795526,0.33589221,0.24563311,0.29635501,0.32389434,0.22134935
19.0,0.13374278,0.04913696,0.05103204,0.03257478,0.0321684,0.1372152,0.05154532,0.10964542,0.14390362,0.04162278
20.0,0.02165878,0.00274935,0.00127243,0.00284661,0.00026621,0.01809759,0.00097577,0.00595904,0.02287193,0.00073917
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
