x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.63636364,0.09756098,0.0,0.05,-0.0,0.80392157,-0.0,0.70909091,0.71428571
0.0,0.6969697,0.07317073,0.0,0.05,-0.0,0.80392157,-0.0,0.69090909,0.71428571
0.0,0.72727273,0.07317073,0.0,0.05,-0.0,0.78431373,-0.0,0.72727273,0.78571429
0.0,0.78787879,0.07317073,0.0,0.1,-0.0,0.8627451,-0.0,0.76363636,0.78571429
0.0,0.72727273,0.09756098,0.0,0.1,-0.0,0.82352941,-0.0,0.8,0.78571429
0.0,0.75757576,0.07317073,0.0,0.1,-0.0,0.88235294,-0.0,0.81818182,0.78571429
0.0,0.6969697,0.07317073,0.04,0.1,-0.0,0.88235294,-0.0,0.78181818,0.85714286
0.0,0.72727273,0.07317073,0.0,0.0,-0.0,0.8627451,-0.0,0.74545455,0.85714286
0.0,0.75757576,0.07317073,0.0,0.0,-0.0,0.8627451,-0.0,0.72727273,0.78571429
0.0,0.78787879,-0.0,0.0,0.0,-0.0,0.88235294,-0.0,0.76363636,0.64285714
0.0,0.78787879,0.04878049,0.04,0.0,-0.0,0.8627451,-0.0,0.72727273,0.64285714
0.0,0.45454545,0.02439024,0.0,0.0,-0.0,0.64705882,-0.0,0.72727273,0.28571429
0.0,0.33333333,-0.0,0.0,0.0,-0.0,0.47058824,-0.0,0.49090909,0.28571429
0.0,0.09090909,-0.0,0.0,0.0,-0.0,0.11764706,-0.0,0.01818182,0.07142857
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.16666667,0.0,-0.0,0.16,0.0,0.16071429,-0.0,0.225,-0.0,0.0
0.2,0.0,0.02439024,0.24,0.0,0.33928571,-0.0,0.325,-0.0,0.0
0.26666667,0.0,0.09756098,0.24,0.1,0.46428571,-0.0,0.4,-0.0,0.0
0.66666667,0.0,0.17073171,0.32,0.05,0.51785714,-0.0,0.55,-0.0,0.0
0.73333333,0.0,0.14634146,0.4,0.05,0.57142857,-0.0,0.625,-0.0,0.0
0.8,0.0,0.17073171,0.48,0.1,0.625,-0.0,0.7,-0.0,0.0
0.86666667,0.0,0.14634146,0.48,0.2,0.67857143,-0.0,0.8,-0.0,0.0
0.86666667,0.0,0.17073171,0.52,0.2,0.69642857,-0.0,0.775,-0.0,0.0
0.86666667,0.0,0.17073171,0.48,0.2,0.73214286,-0.0,0.75,-0.0,0.0
