x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,4790.91902025,4100.18326463,4148.39329774,4226.96159986,4185.22327829,4585.80094857,4181.9601979,3939.65872962,4806.8108996,4078.17126226
2.0,4586.61775724,3995.07277489,4033.99388202,4120.66418819,4092.87826631,4395.44156684,4078.85146381,3816.71601826,4602.58215633,3959.28421589
3.0,4444.07690232,3943.16650168,3974.15101543,4070.71744428,4050.47563411,4262.99160114,4041.39747173,3752.4474917,4456.58869447,3893.1649898
4.0,4347.97945872,3927.19471958,3949.13703077,4051.78057508,4041.30356224,4172.59960838,4043.72791974,3724.87847377,4358.34913737,3864.369535
5.0,4300.27901865,3946.56094114,3961.3572724,4072.13507256,4067.57542635,4130.40996485,4082.24405978,3734.19351515,4305.9501579,3871.68921271
6.0,4333.0645924,4026.12273693,4028.70932415,4149.25862759,4131.90631517,4159.55055427,4173.74136537,3819.46955635,4329.58581981,3924.99487166
7.0,4461.64713931,4221.00773675,4205.99329657,4342.94490542,4285.01534975,4279.12056749,4374.03929716,4027.4392439,4438.42166121,4069.3012308
8.0,4543.61705154,4424.58400926,4422.4741641,4572.50143268,4506.1319549,4335.89828701,4633.45334237,4164.56067789,4506.73240833,4262.69253775
9.0,4726.20715679,4509.60403866,4519.95792715,4672.11760469,4647.9106513,4487.60931539,4744.80709472,4216.23247529,4694.59302773,4366.87045045
10.0,4991.76722652,4535.56438244,4536.6554456,4677.13540915,4702.86344725,4704.14573352,4726.42181468,4292.27454668,4970.05000503,4405.81538742
11.0,5283.72065971,4549.17158519,4555.82984859,4670.74619876,4735.32443241,4936.92356188,4688.18700008,4370.38475136,5273.10652846,4445.04303371
12.0,5574.76036937,4548.80694313,4560.2434316,4655.59564987,4729.53555175,5169.76904529,4629.89101174,4433.71746646,5579.36859887,4464.22666735
13.0,5830.93557231,4540.96739099,4546.76472115,4629.52451811,4694.49677969,5386.19989429,4546.33158329,4478.5829292,5846.07721736,4464.75917337
14.0,6090.49191403,4560.47108222,4544.99283934,4615.07292387,4650.28377085,5624.16409071,4479.78971325,4558.84377733,6108.30338776,4464.59978601
15.0,6291.22622469,4592.34993574,4556.96397946,4621.62620818,4622.42450173,5826.69308737,4445.11030207,4639.08039273,6312.05481372,4478.17010173
16.0,6436.39823163,4631.75799085,4569.26104909,4625.76946884,4587.44417149,5996.11507592,4420.74745911,4719.33247033,6465.20865895,4484.92571432
17.0,6511.51368796,4675.56284556,4590.50940005,4638.51477039,4576.62156876,6104.82562363,4420.69994458,4786.94336566,6545.74026119,4499.81884675
18.0,6449.10468113,4678.35061244,4589.54829469,4623.11153865,4586.02879859,6080.40776538,4431.91321755,4775.72766248,6487.72187194,4509.41376164
19.0,6322.51289231,4659.45957162,4582.86709118,4615.95213713,4634.97324346,5954.15771387,4463.9580329,4726.85135644,6357.66746279,4521.29068813
20.0,6140.52132714,4713.35017373,4665.0230085,4719.5623987,4782.05326547,5760.4837454,4607.17937396,4655.3786604,6169.53480605,4634.57296717
21.0,5946.75210638,4706.03782904,4698.19465319,4726.64904599,4838.71614851,5589.06860044,4676.40214219,4673.57226451,5966.10458677,4681.18226342
22.0,5786.2881783,4632.3451699,4632.41785246,4657.24267585,4808.89136736,5461.33653085,4645.63255048,4594.54316403,5804.57280623,4623.70749277
23.0,5458.60503741,4468.89008263,4490.48815459,4514.16553525,4709.43237263,5172.01484167,4526.68950253,4377.72998412,5479.56844027,4501.4157095
24.0,5095.77242599,4257.33527727,4282.90307008,4319.11624299,4532.7361304,4846.35875535,4333.07187164,4113.11120028,5116.67268945,4310.43365494
