x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,0.362575,0.32359354,0.56319494,0.60976683,0.54890602,0.6264543,0.82717924,0.39476455,0.8750193,0.817895
2.0,0.33585875,0.31177229,0.55635931,0.61421415,0.43630504,0.595568,0.80032038,0.35015301,0.86112456,0.78258617
3.0,0.34475958,0.30193458,0.51298368,0.61979967,0.38961171,0.54890473,0.79999295,0.32613593,0.87368772,0.77304733
4.0,0.31633167,0.28318833,0.46188552,0.58603041,0.37341024,0.50758727,0.76551238,0.27490602,0.86061158,0.738485
5.0,0.27398083,0.24838854,0.41672138,0.58310553,0.28622878,0.4569143,0.72968362,0.24699398,0.85595719,0.70506783
6.0,0.23913021,0.23197875,0.32366943,0.56376813,0.24792423,0.403628,0.63049295,0.19274813,0.81451684,0.693095
7.0,0.20674375,0.22094146,0.3190954,0.58045463,0.22752163,0.35271818,0.60014819,0.19925398,0.80635719,0.71970967
8.0,0.16155583,0.18061417,0.30522667,0.55322894,0.14490065,0.22895733,0.41278038,0.20509024,0.7634007,0.71139917
9.0,0.07845396,0.18653604,0.2592,0.49729333,0.12654358,0.19682121,0.44431581,0.16246927,0.73619754,0.65665167
10.0,0.09192604,0.11601083,0.20980644,0.45894569,0.12657187,0.19002824,0.479368,0.12325984,0.68361333,0.61058033
11.0,0.13631687,0.07860583,0.1954354,0.39973496,0.09352553,0.19552158,0.52900648,0.07193659,0.69101754,0.63098367
12.0,0.13092271,0.09233062,0.13649655,0.47036358,0.08067984,0.19545927,0.56228629,0.07118553,0.66647123,0.64579583
13.0,0.15410312,0.12071667,0.14865655,0.53593756,0.08399317,0.216832,0.58220495,0.0950839,0.64104737,0.661945
14.0,0.20136792,0.15318271,0.1568469,0.56888813,0.10687431,0.19931539,0.5924979,0.10513837,0.65591684,0.72602083
15.0,0.28230229,0.18119542,0.13074966,0.61256341,0.12099545,0.27111952,0.63582648,0.12310455,0.64193018,0.72332483
16.0,0.25115583,0.19304229,0.15209563,0.66428033,0.15335252,0.28326655,0.62319238,0.14186211,0.60805684,0.71449633
17.0,0.24530354,0.19936333,0.14328391,0.74195805,0.21542569,0.29531321,0.69730038,0.16310846,0.61035298,0.72211383
18.0,0.29523292,0.23815375,0.15023609,0.74684813,0.27404992,0.40916242,0.77519086,0.19671398,0.62039719,0.73699467
19.0,0.3462625,0.3263875,0.19820368,0.7653148,0.36139756,0.50557927,0.80185829,0.29583463,0.61666175,0.7926225
20.0,0.47113646,0.40848625,0.22070644,0.81032179,0.44901756,0.63831855,0.87323943,0.38484829,0.5921807,0.80683867
21.0,0.48249646,0.42989917,0.20164368,0.83317545,0.49824081,0.70779224,0.88463429,0.42011366,0.5589386,0.81642167
22.0,0.49681125,0.49090708,0.23599816,0.82581691,0.5432426,0.69239261,0.89775924,0.43622846,0.50296491,0.83346883
23.0,0.44010313,0.49658771,0.24177747,0.81552228,0.56128293,0.66858485,0.87990819,0.44184341,0.46224351,0.814337
24.0,0.42002542,0.50612813,0.26157057,0.78564016,0.56806911,0.63110691,0.896692,0.4709348,0.43620596,0.81286417
