x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.0,0.82327645,0.88626955,0.64264261,0.94757576,0.61076233,0.49138392,0.95210465,0.7595406,0.76978248
2.0,0.85518879,0.88434788,0.60615362,0.9246003,0.58661633,0.49725667,0.96310263,0.75000179,0.70579178
3.0,0.86427021,0.90078485,0.63130449,0.87739333,0.5700445,0.47063176,0.96493495,0.76665274,0.65132558
4.0,0.8696105,0.83909076,0.59389087,0.85983091,0.55104967,0.42736451,0.93240667,0.74956893,0.63446868
5.0,0.85245177,0.88290182,0.59408986,0.86997939,0.55505117,0.39905961,0.88817374,0.75069083,0.65336202
6.0,0.84908567,0.854595,0.53950246,0.84150636,0.5449025,0.40774275,0.91803556,0.74193048,0.63329395
7.0,0.85330142,0.83960182,0.51378014,0.8228197,0.52530317,0.40743569,0.89522162,0.74688988,0.64464295
8.0,0.82419872,0.83733136,0.48201043,0.7724297,0.47984083,0.39428745,0.89941414,0.64714298,0.54430233
9.0,0.78855447,0.83499909,0.46688739,0.78007576,0.360005,0.30194118,0.72940586,0.45814488,0.31597008
10.0,0.68314057,0.69042985,0.33522942,0.67197394,0.22729317,0.15603392,0.58708061,0.33909429,0.24504295
11.0,0.52581078,0.54960394,0.19727014,0.59765818,0.205053,0.09336059,0.5839303,0.32152571,0.16076357
12.0,0.48291106,0.49883652,0.15543449,0.54227485,0.21138717,0.0886449,0.55059434,0.26856952,0.13610031
13.0,0.48077305,0.50753212,0.15752029,0.50399424,0.24458383,0.10642902,0.51198263,0.2223094,0.11898574
14.0,0.49120397,0.51256485,0.18194029,0.46469879,0.2399505,0.12073373,0.49771172,0.21288095,0.13969116
15.0,0.50502298,0.50809106,0.21086928,0.4682803,0.25682517,0.12438804,0.47347374,0.21522726,0.18099984
16.0,0.52299191,0.52413409,0.22000957,0.48284061,0.27702167,0.12890627,0.48068586,0.25021929,0.17858403
17.0,0.51393404,0.53695167,0.2328987,0.49287515,0.30297717,0.15958039,0.50745455,0.28076095,0.23466047
18.0,0.51687617,0.53772348,0.2603187,0.54668667,0.3292285,0.18914608,0.57838364,0.28318619,0.26790217
19.0,0.60977248,0.608035,0.35573058,0.60531424,0.39059333,0.30331745,0.65233071,0.37781798,0.36244496
20.0,0.68965589,0.62911364,0.47373797,0.61085636,0.4846085,0.38329745,0.7658097,0.48719833,0.45213085
21.0,0.78210312,0.66957303,0.55084174,0.59941848,0.53772117,0.56924902,0.76959455,0.66309583,0.57062961
22.0,0.82204794,0.74208727,0.6539442,0.66552485,0.56528783,0.60414255,0.89473838,0.72000345,0.60469876
23.0,0.84055915,0.77122167,0.66780159,0.65889606,0.562813,0.62494412,0.87737192,0.80222964,0.67459364
24.0,0.87837121,0.79228758,0.71237203,0.69738,0.617021,0.66018294,0.92736061,0.83323048,0.72570403
