Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,-6,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2012,1,1,0,0,0,0,0,0,0,0,0,0,168.18,0,0.147,6.800000000000001,0.6920000000000001,348.6,61.25,9,1000.0
2012,1,1,0,30,0,0,0,0,0,0,0,0,170.27,0,0.147,6.300000000000001,0.665,348.6,65.62,8,1000.0
2012,1,1,1,0,0,0,0,0,0,0,0,0,168.29,0,0.147,5.9,0.639,347.6,63.64,7,1000.0
2012,1,1,1,30,0,0,0,0,0,0,0,0,163.67000000000002,0,0.147,5.7,0.604,347.6,68.21000000000001,6,1000.0
2012,1,1,2,0,0,0,0,0,0,0,0,0,158.03,0,0.147,5.5,0.5700000000000001,345.6,68.64,6,1000.0
2012,1,1,2,30,0,0,0,0,0,0,0,0,151.98,0,0.147,5.1000000000000005,0.54,345.6,73.60000000000001,5,1010.0
2012,1,1,3,0,0,0,0,0,0,0,0,0,145.77,0,0.147,4.7,0.512,342.5,73.96000000000001,5,1010.0
2012,1,1,3,30,0,0,0,0,0,0,0,0,139.48,0,0.147,4.2,0.497,342.5,79.34,4,1010.0
2012,1,1,4,0,0,0,0,0,0,0,0,0,133.18,0,0.147,3.8000000000000003,0.482,339.1,79.26,4,1010.0
2012,1,1,4,30,0,0,0,0,0,0,0,0,126.89,0,0.147,3.4000000000000004,0.47800000000000004,339.1,85.08,3,1010.0
