Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,567437,-,-,-,35.21,-101.82,-6,1107,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,1,1,0,0,0,0,0,0,0,0,4,-6,163.61,0,0.866,1.4000000000000001,0.718,27.200000000000003,88.08,-5,900.0
2016,1,1,0,30,0,0,0,0,0,0,4,-6,167.03,0,0.866,1.4000000000000001,0.722,27.200000000000003,81.7,-5,900.0
2016,1,1,1,0,0,0,0,0,0,0,4,-7,167.65,0,0.866,1.4000000000000001,0.726,23.400000000000002,78.26,-5,900.0
2016,1,1,1,30,0,0,0,0,0,0,4,-7,165.1,0,0.866,1.7000000000000002,0.732,23.400000000000002,78.28,-4,900.0
2016,1,1,2,0,0,0,0,0,0,0,4,-7,160.6,0,0.866,2.0,0.739,29.900000000000002,75.35000000000001,-4,900.0
2016,1,1,2,30,0,0,0,0,0,0,4,-7,155.20000000000002,0,0.866,2.1,0.744,29.900000000000002,75.35000000000001,-4,900.0
2016,1,1,3,0,0,0,0,0,0,0,4,-8,149.39000000000001,0,0.866,2.2,0.75,30.400000000000002,73.7,-4,900.0
2016,1,1,3,30,0,0,0,0,0,0,4,-8,143.39000000000001,0,0.866,2.2,0.754,30.400000000000002,73.69,-4,900.0
2016,1,1,4,0,0,0,0,0,0,0,4,-8,137.3,0,0.866,2.2,0.758,31.200000000000003,72.31,-4,900.0
2016,1,1,4,30,0,0,0,0,0,0,4,-8,131.17000000000002,0,0.866,2.0,0.762,31.200000000000003,72.3,-4,900.0
2016,1,1,5,0,0,0,0,0,0,0,4,-8,125.06,0,0.866,1.9000000000000001,0.766,28.8,71.14,-5,900.0
2016,1,1,5,30,0,0,0,0,0,0,4,-8,118.98,0,0.866,1.7000000000000002,0.774,28.8,71.14,-5,900.0
2016,1,1,6,0,0,0,0,0,0,0,4,-8,112.96000000000001,0,0.866,1.6,0.783,23.900000000000002,75.9,-5,900.0
2016,1,1,6,30,0,0,0,0,0,0,4,-8,107.03,0,0.866,1.3,0.798,23.900000000000002,75.92,-5,900.0
2016,1,1,7,0,0,0,0,0,0,0,4,-8,101.22,0,0.866,1.1,0.8150000000000001,22.400000000000002,75.88,-5,900.0
2016,1,1,7,30,0,0,0,0,0,0,4,-8,95.56,0,0.866,1.3,0.8320000000000001,22.400000000000002,70.38,-4,900.0
2016,1,1,8,0,0,0,0,0,0,0,4,-8,90.07000000000001,0,0.866,1.6,0.85,27.3,69.99,-4,900.0
2016,1,1,8,30,24,0,24,31,390,67,4,-8,84.8,4,0.866,1.6,0.869,27.3,60.33,-3,900.0
2016,1,1,9,0,55,0,55,50,586,154,4,-9,79.81,4,0.866,1.7000000000000002,0.888,67.8,52.78,-2,900.0
2016,1,1,9,30,87,0,87,64,700,244,4,-9,75.14,4,0.866,1.7000000000000002,0.91,67.8,49.08,-1,900.0
2016,1,1,10,0,116,4,117,75,774,329,4,-10,70.87,0,0.866,1.8,0.932,104.0,45.07,0,900.0
2016,1,1,10,30,170,178,239,84,824,405,4,-10,67.08,0,0.866,1.7000000000000002,0.9540000000000001,104.0,45.07,0,900.0
2016,1,1,11,0,193,77,227,92,855,469,4,-10,63.85,0,0.866,1.7000000000000002,0.977,137.20000000000002,43.49,1,900.0
2016,1,1,11,30,221,176,306,97,878,520,4,-10,61.27,0,0.866,1.7000000000000002,0.995,137.20000000000002,43.47,1,900.0
2016,1,1,12,0,134,655,467,104,886,554,4,-9,59.44,0,0.866,1.8,1.014,168.70000000000002,42.7,1,900.0
2016,1,1,12,30,91,828,524,106,893,574,8,-9,58.410000000000004,0,0.866,1.8,1.025,168.70000000000002,42.67,1,900.0
2016,1,1,13,0,120,774,527,106,894,577,8,-8,58.24,4,0.866,1.8,1.037,194.9,44.9,2,900.0
2016,1,1,13,30,135,664,478,104,889,563,8,-8,58.94,0,0.866,1.8,1.043,194.9,44.88,2,900.0
2016,1,1,14,0,143,603,440,99,882,534,8,-8,60.47,0,0.866,1.9000000000000001,1.049,217.10000000000002,44.01,2,900.0
2016,1,1,14,30,187,350,347,95,862,489,4,-8,62.77,0,0.866,2.0,1.049,217.10000000000002,44.0,2,900.0
2016,1,1,15,0,160,362,309,87,836,430,4,-7,65.76,0,0.866,2.1,1.051,230.20000000000002,46.19,2,900.0
