x1,x2,x3,x4,x5,x6
0.97101449,0.0,0.85483871,0.91891892,0.0,0.0
0.98550725,0.0,0.90322581,0.91891892,0.0,0.0
1.0,0.0,0.82258065,0.91891892,0.0,0.0
0.98550725,0.0,0.85483871,0.94594595,0.01538462,0.0
0.98550725,0.0,0.90322581,0.94594595,0.0,0.0
0.98550725,0.0,0.87096774,0.94594595,0.0,0.0
0.98550725,0.0,0.87096774,0.94594595,0.0,0.0
0.98550725,0.0,0.90322581,0.97297297,0.0,0.02857143
0.97101449,0.0,0.83870968,0.97297297,0.01538462,0.05714286
0.95652174,0.0,0.77419355,0.89189189,0.0,0.02857143
0.94202899,0.0,0.75806452,0.86486486,0.0,0.02857143
0.75362319,0.0,0.77419355,0.64864865,0.0,0.04285714
0.56521739,0.0,0.70967742,0.27027027,0.01538462,0.01428571
0.46376812,0.0,0.19354839,0.21621622,0.0,0.0
0.08695652,0.0,0.0,0.05405405,0.0,0.0
0.0,0.12903226,0.0,0.0,0.26153846,0.18571429
0.0,0.51612903,0.0,0.0,0.36923077,0.3
0.0,0.79032258,0.0,0.0,0.4,0.32857143
0.0,0.85483871,0.0,0.0,0.63076923,0.44285714
0.0,0.87096774,0.0,0.0,0.81538462,0.6
0.0,0.87096774,0.0,0.0,0.83076923,0.6
0.0,0.85483871,0.0,0.0,0.83076923,0.61428571
0.0,0.85483871,0.0,0.0,0.86153846,0.65714286
0.0,0.85483871,0.0,0.0,0.86153846,0.7
