x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1.0,-0.0,0.59459459,-0.0,0.64516129,0.90909091,-0.0,0.63888889,-0.0,-0.0,0.47619048,-0.0,0.70967742
2.0,-0.0,0.64864865,-0.0,0.64516129,0.90909091,-0.0,0.61111111,-0.0,-0.0,0.47619048,-0.0,0.77419355
3.0,-0.0,0.51351351,-0.0,0.61290323,0.81818182,-0.0,0.61111111,-0.0,-0.0,0.47619048,-0.0,0.74193548
4.0,-0.0,0.59459459,-0.0,0.64516129,0.81818182,-0.0,0.63888889,-0.0,-0.0,0.38095238,0.03571429,0.74193548
5.0,-0.0,0.62162162,-0.0,0.64516129,0.81818182,-0.0,0.66666667,-0.0,-0.0,0.38095238,-0.0,0.67741935
6.0,-0.0,0.56756757,-0.0,0.61290323,0.63636364,-0.0,0.66666667,-0.0,0.02777778,0.47619048,-0.0,0.70967742
7.0,-0.0,0.56756757,-0.0,0.61290323,0.72727273,-0.0,0.63888889,-0.0,-0.0,0.47619048,-0.0,0.77419355
8.0,-0.0,0.51351351,-0.0,0.58064516,0.72727273,-0.0,0.61111111,-0.0,-0.0,0.47619048,0.03571429,0.80645161
9.0,-0.0,0.51351351,-0.0,0.58064516,0.72727273,-0.0,0.55555556,-0.0,-0.0,0.47619048,0.03571429,0.80645161
10.0,-0.0,0.62162162,-0.0,0.64516129,0.63636364,-0.0,0.52777778,-0.0,-0.0,0.47619048,0.03571429,0.80645161
11.0,-0.0,0.62162162,-0.0,0.48387097,0.36363636,-0.0,0.30555556,-0.0,-0.0,0.42857143,-0.0,0.77419355
12.0,-0.0,0.51351351,-0.0,0.38709677,0.27272727,-0.0,0.16666667,-0.0,-0.0,0.23809524,-0.0,0.64516129
13.0,-0.0,0.27027027,-0.0,0.25806452,0.18181818,-0.0,0.11111111,-0.0,-0.0,0.14285714,-0.0,0.25806452
14.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.04761905,-0.0,-0.0
15.0,0.02631579,-0.0,-0.0,-0.0,0.0,0.125,-0.0,0.02439024,0.11111111,-0.0,-0.0,-0.0
16.0,0.31578947,-0.0,0.04347826,-0.0,0.0,0.46875,-0.0,0.29268293,0.19444444,-0.0,0.03571429,-0.0
17.0,0.31578947,-0.0,0.08695652,-0.0,0.0,0.59375,-0.0,0.58536585,0.33333333,-0.0,0.03571429,-0.0
18.0,0.42105263,-0.0,0.17391304,-0.0,0.0,0.6875,-0.0,0.6097561,0.36111111,-0.0,0.07142857,-0.0
19.0,0.55263158,-0.0,0.2173913,-0.0,0.0,0.90625,-0.0,0.63414634,0.47222222,-0.0,0.07142857,-0.0
20.0,0.71052632,-0.0,0.26086957,-0.0,0.0,0.9375,-0.0,0.68292683,0.5,-0.0,0.07142857,-0.0
21.0,0.76315789,-0.0,0.34782609,-0.0,0.0,0.90625,-0.0,0.70731707,0.47222222,-0.0,0.03571429,-0.0
22.0,0.76315789,-0.0,0.34782609,-0.0,0.0,0.90625,-0.0,0.73170732,0.47222222,-0.0,0.07142857,-0.0
23.0,0.73684211,-0.0,0.34782609,-0.0,0.0,0.875,-0.0,0.65853659,0.41666667,-0.0,0.07142857,-0.0
24.0,0.71052632,-0.0,0.34782609,-0.0,0.0,0.90625,-0.0,0.63414634,0.44444444,-0.0,0.07142857,-0.0
