Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657595,-,-,-,29.41,-98.46,-6,212,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,1,1,0,0,0,0,0,0,0,0,8,4,169.53,0,0.14100000000000001,4.0,2.569,31.900000000000002,82.89,7,1000.0
2016,1,1,0,30,0,0,0,0,0,0,8,4,173.43,0,0.14100000000000001,3.9000000000000004,2.62,31.900000000000002,82.89,7,1000.0
2016,1,1,1,0,0,0,0,0,0,0,8,4,171.81,0,0.14100000000000001,3.9000000000000004,2.672,31.6,83.33,7,1000.0
2016,1,1,1,30,0,0,0,0,0,0,8,4,166.54,0,0.14100000000000001,4.0,2.71,31.6,83.34,7,1000.0
2016,1,1,2,0,0,0,0,0,0,0,8,4,160.37,0,0.14100000000000001,4.1000000000000005,2.749,31.3,83.21000000000001,7,1000.0
2016,1,1,2,30,0,0,0,0,0,0,8,4,153.95000000000002,0,0.14100000000000001,4.3,2.7560000000000002,31.3,83.2,7,1000.0
2016,1,1,3,0,0,0,0,0,0,0,8,4,147.45000000000002,0,0.14100000000000001,4.6000000000000005,2.763,33.300000000000004,81.77,7,1000.0
2016,1,1,3,30,0,0,0,0,0,0,8,4,140.92000000000002,0,0.14100000000000001,4.5,2.751,33.300000000000004,87.58,7,1000.0
2016,1,1,4,0,0,0,0,0,0,0,8,3,134.4,0,0.14100000000000001,4.5,2.74,31.6,86.32000000000001,7,1000.0
2016,1,1,4,30,0,0,0,0,0,0,8,3,127.9,0,0.14100000000000001,4.6000000000000005,2.723,31.6,86.35000000000001,6,1000.0
2016,1,1,5,0,0,0,0,0,0,0,8,3,121.45,0,0.14100000000000001,4.7,2.706,28.1,84.38,6,1000.0
2016,1,1,5,30,0,0,0,0,0,0,8,3,115.06,0,0.14100000000000001,4.7,2.6830000000000003,28.1,84.41,6,1000.0
2016,1,1,6,0,0,0,0,0,0,0,8,3,108.75,0,0.14100000000000001,4.800000000000001,2.661,24.3,81.71000000000001,6,1000.0
2016,1,1,6,30,0,0,0,0,0,0,8,3,102.54,0,0.14100000000000001,4.800000000000001,2.6470000000000002,24.3,81.75,6,1000.0
2016,1,1,7,0,0,0,0,0,0,0,8,2,96.44,0,0.14100000000000001,4.800000000000001,2.633,22.400000000000002,78.81,6,1000.0
2016,1,1,7,30,0,0,0,0,0,0,8,2,90.5,0,0.14100000000000001,4.9,2.623,22.400000000000002,78.83,6,1000.0
2016,1,1,8,0,2,0,2,34,238,56,8,2,84.75,4,0.14100000000000001,5.0,2.614,24.3,75.60000000000001,6,1000.0
2016,1,1,8,30,6,0,6,59,433,140,8,2,79.22,4,0.14100000000000001,5.1000000000000005,2.61,24.3,75.63,6,1000.0
2016,1,1,9,0,11,0,11,76,564,231,8,1,73.98,4,0.14100000000000001,5.2,2.608,26.0,71.72,6,1000.0
2016,1,1,9,30,15,0,15,88,649,320,8,1,69.09,0,0.14100000000000001,5.1000000000000005,2.614,26.0,71.75,6,1000.0
2016,1,1,10,0,77,0,77,97,709,401,8,0,64.63,0,0.14100000000000001,5.0,2.621,25.3,65.46000000000001,7,1000.0
2016,1,1,10,30,199,37,218,104,752,472,8,0,60.69,0,0.14100000000000001,4.9,2.628,25.3,65.44,7,1000.0
2016,1,1,11,0,227,46,252,108,784,531,8,0,57.39,0,0.14100000000000001,4.800000000000001,2.6350000000000002,28.1,64.92,7,1000.0
2016,1,1,11,30,195,8,200,111,804,575,8,0,54.85,0,0.14100000000000001,4.6000000000000005,2.641,28.1,64.89,7,1000.0
2016,1,1,12,0,225,19,237,113,817,603,8,0,53.17,0,0.14100000000000001,4.6000000000000005,2.6470000000000002,27.400000000000002,60.39,8,1000.0
2016,1,1,12,30,259,42,285,114,822,615,8,0,52.43,0,0.14100000000000001,4.6000000000000005,2.65,27.400000000000002,60.36,8,1000.0
2016,1,1,13,0,176,1,177,114,819,611,8,0,52.69,0,0.14100000000000001,4.6000000000000005,2.653,24.1,56.46,9,1000.0
2016,1,1,13,30,183,3,185,113,810,590,8,0,53.910000000000004,0,0.14100000000000001,4.4,2.662,24.1,56.45,9,1000.0
2016,1,1,14,0,235,44,260,112,788,552,6,0,56.050000000000004,0,0.14100000000000001,4.3,2.672,20.6,56.56,9,1000.0
