x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1.0,0.03846154,0.0,0.05882353,0.0,0.65454545,0.0,0.08333333,0.92857143,0.88095238,0.78571429,-0.0
2.0,0.03846154,0.0,0.08823529,0.0,0.70909091,0.0,0.08333333,0.97619048,0.83333333,0.78571429,-0.0
3.0,0.03846154,0.0,0.05882353,0.0,0.63636364,0.0,0.04166667,0.95238095,0.9047619,0.71428571,-0.0
4.0,0.03846154,0.0,0.08823529,0.0,0.67272727,0.0,0.08333333,0.95238095,0.85714286,0.71428571,-0.0
5.0,0.0,0.0,0.08823529,0.0,0.67272727,0.0,0.08333333,0.97619048,0.80952381,0.85714286,-0.0
6.0,0.0,0.0,0.02941176,0.0,0.74545455,0.0,0.04166667,0.92857143,0.80952381,0.85714286,-0.0
7.0,0.0,0.0,0.02941176,0.0,0.72727273,0.0,0.04166667,0.97619048,0.83333333,0.85714286,-0.0
8.0,0.03846154,0.0,0.05882353,0.0,0.70909091,0.0,0.04166667,1.0,0.78571429,0.85714286,-0.0
9.0,0.03846154,0.0,0.11764706,0.0,0.67272727,0.0,0.04166667,1.0,0.78571429,0.85714286,-0.0
10.0,0.0,0.0,0.11764706,0.0,0.65454545,0.0,0.08333333,0.95238095,0.66666667,0.85714286,-0.0
11.0,0.0,0.0,0.05882353,0.0,0.6,0.0,0.0,0.9047619,0.5,0.57142857,-0.0
12.0,0.0,0.0,-0.0,0.0,0.63636364,0.0,0.0,0.66666667,0.35714286,0.42857143,-0.0
13.0,0.0,0.0,-0.0,0.0,0.34545455,0.0,0.0,0.5,0.28571429,0.28571429,-0.0
14.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.19047619,0.14285714,0.07142857,-0.0
15.0,0.03846154,0.07407407,-0.0,0.0,-0.0,0.15384615,0.0,-0.0,-0.0,0.0,-0.0
16.0,0.11538462,0.40740741,-0.0,0.0,-0.0,0.42307692,0.0,-0.0,-0.0,0.0,0.23717971
17.0,0.15384615,0.44444444,-0.0,0.0,-0.0,0.48793987,0.04166667,-0.0,-0.0,0.0,0.44444444
18.0,0.26923077,0.59259259,-0.0,0.0952381,-0.0,0.53846154,0.08333333,-0.0,-0.0,0.0,0.51851852
19.0,0.5,0.81481481,0.02941176,0.38095238,-0.0,0.84615385,0.08333333,-0.0,-0.0,0.0,0.51851852
20.0,0.53846154,0.85185185,0.02941176,0.42857143,-0.0,0.88461538,0.08333333,-0.0,-0.0,0.0,0.55555556
21.0,0.53846154,0.92592593,0.05882353,0.42857143,-0.0,0.88461538,0.08333333,-0.0,-0.0,0.0,0.57407407
22.0,0.57692308,0.92592593,0.02941176,0.61904762,-0.0,0.92307692,0.125,-0.0,-0.0,0.0,0.64814815
23.0,0.57692308,0.96296296,0.02941176,0.61904762,-0.0,0.92307692,0.16666667,-0.0,-0.0,0.0,0.66666667
24.0,0.61538462,0.92592593,0.02941176,0.57142857,-0.0,0.96153846,0.16666667,-0.0,-0.0,0.0,0.66666667
