x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.00041953,-0.0,0.00204244,0.00394195,0.00299755,-0.0,-0.0,-0.0,-0.0,0.00092661,0.00049848
0.01276998,0.0080288,0.05385899,0.06273796,0.05766848,0.00239547,0.00651847,0.00649114,0.00487195,0.02514647,0.01065177
0.13965574,0.07699079,0.208405,0.23163093,0.21667194,0.05634699,0.09334217,0.09132845,0.09271231,0.14289256,0.08570677
0.32763435,0.27453402,0.40324481,0.42350216,0.38953821,0.23030507,0.27330363,0.27640041,0.28228057,0.30541536,0.2778817
0.49766344,0.4592653,0.5524607,0.60310436,0.54815925,0.42387372,0.46696805,0.46729469,0.4753768,0.42131719,0.47824196
0.60165959,0.60535094,0.65634192,0.71316655,0.66328477,0.58289946,0.64695892,0.62384854,0.60555893,0.53821228,0.61258047
0.62691635,0.67496333,0.72933253,0.75892313,0.71580237,0.60597295,0.74702691,0.70767999,0.68946049,0.60050252,0.67021426
0.65538944,0.69095918,0.70643079,0.77319751,0.72059176,0.64012019,0.74183825,0.71271121,0.65876264,0.61421424,0.68934187
0.62562622,0.66228774,0.67274947,0.73774345,0.66724262,0.58017487,0.69701462,0.6539874,0.63687254,0.6196406,0.65396611
0.54731872,0.56712982,0.61100674,0.647919,0.58402251,0.50467071,0.58909013,0.56232145,0.52487607,0.53653623,0.56556868
0.38254277,0.41604591,0.49391109,0.51047059,0.49166132,0.36512218,0.43350579,0.41059759,0.36948658,0.43894383,0.41554114
0.20636676,0.21124111,0.33993513,0.32928831,0.31910231,0.16433671,0.25138543,0.20175336,0.16638118,0.28876361,0.23185155
0.04677921,0.03812215,0.15628345,0.1436739,0.15081375,0.01735644,0.06037424,0.03812251,0.02026857,0.11344458,0.04954158
0.00497995,0.00124252,0.02633441,0.02221464,0.02696931,0.00039313,0.00207528,0.0009077,1.242e-5,0.00910155,0.00359569
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
