x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.46352987,0.70323636,0.77707366,0.94206625,0.75513583,0.91956346,0.85209103,0.73424961,0.59972923,0.61300381,0.91666875
0.48244693,0.64775303,0.70530065,0.96528292,0.75000179,0.93444938,0.85714667,0.76232822,0.54462385,0.5902099,0.89376625
0.4449464,0.66555818,0.64445154,0.96550583,0.76653369,0.96907704,0.88143436,0.76507023,0.54265333,0.57639524,0.87218188
0.38288667,0.62438273,0.63253642,0.93946104,0.74956893,0.96057704,0.78328359,0.75901767,0.50472231,0.54730381,0.87901375
0.34235947,0.61919758,0.6533052,0.90282208,0.75069083,0.95999531,0.84127974,0.73955969,0.51278872,0.55214305,0.88894021
0.3478128,0.52603727,0.63225821,0.92026583,0.74193048,0.9398316,0.83239385,0.75197581,0.46423051,0.53979981,0.87721104
0.34922907,0.51708848,0.64503512,0.90493208,0.74688988,0.92143802,0.81114436,0.74383705,0.42225333,0.51771867,0.88585042
0.333012,0.46869848,0.55010667,0.90085417,0.64714298,0.91241284,0.79143103,0.73348853,0.40604538,0.45851257,0.84547104
0.24908933,0.3875203,0.3214335,0.73245771,0.4489494,0.90136543,0.82909513,0.67873225,0.40894846,0.32581714,0.83729917
0.11932,0.22760818,0.24946992,0.59870875,0.32745429,0.73555975,0.73307949,0.53573767,0.26848231,0.20404667,0.75604146
0.07789973,0.17143273,0.16107935,0.58488646,0.30811345,0.50232049,0.66105641,0.40154853,0.14572231,0.18747714,0.62568021
0.08697893,0.15573242,0.13810228,0.54604458,0.25493,0.4411563,0.60672436,0.36925829,0.09923744,0.19969771,0.56596417
0.09456693,0.14422848,0.12293317,0.49736104,0.20992619,0.4640316,0.58334256,0.39299457,0.11206436,0.22972381,0.54147562
0.09624747,0.14153848,0.14413236,0.47319062,0.2036569,0.48280272,0.58516667,0.42065008,0.14393923,0.22483352,0.51130229
0.08559573,0.16671636,0.18722878,0.44283979,0.20882476,0.52598222,0.54671282,0.44738403,0.16434308,0.23964857,0.51229729
0.08248667,0.19884091,0.18251041,0.45055438,0.24410786,0.56282938,0.54030974,0.47774853,0.16156385,0.24067829,0.53074229
0.09526373,0.21644697,0.24266195,0.46560417,0.28294274,0.57985654,0.55560077,0.49009163,0.17209564,0.26469314,0.52156479
0.10956027,0.24175212,0.27495398,0.54807271,0.28318619,0.60378222,0.55567256,0.50183969,0.20003513,0.276076,0.56562688
0.192204,0.30524182,0.37088976,0.62811208,0.3743656,0.74288173,0.60473538,0.62274868,0.27286282,0.3423221,0.62106125
0.24075493,0.47735545,0.46320276,0.74103062,0.47366702,0.81961728,0.57562026,0.7274276,0.36378641,0.43588514,0.65308042
0.4502432,0.61031909,0.57480407,0.75781021,0.6507575,0.85284074,0.59247872,0.81443194,0.41367103,0.48296514,0.70696875
0.48863173,0.72363818,0.6187878,0.86019896,0.70554131,0.90947506,0.66446718,0.84486915,0.52165795,0.51994667,0.7670825
0.50965733,0.80836576,0.6920922,0.84228979,0.79782488,0.90766444,0.67979795,0.85458093,0.51954897,0.5163741,0.75806687
0.5402488,0.83511182,0.71541317,0.92509062,0.8322781,0.93218198,0.69081538,0.89504884,0.59186154,0.57130743,0.79466396
