x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
1.0,0.04545455,0.0,0.0625,0.875,0.0,0.03846154,0.95348837,0.0,0.11428571,0.96875
1.0,0.04545455,0.0,0.0625,0.91071429,0.0,0.03846154,0.97674419,0.0,0.14285714,0.96875
1.0,0.04545455,0.0,0.03125,0.85714286,0.0,0.07692308,1.0,0.0,0.11428571,0.9375
1.0,0.04545455,0.0,0.03125,0.89285714,0.0,0.07692308,0.97674419,0.0,0.14285714,0.96875
1.0,0.04545455,0.0,0.0625,0.91071429,0.0,0.07692308,0.97674419,0.0,0.14285714,0.96875
1.0,0.04545455,0.0,0.0625,0.875,0.0,0.07692308,0.97674419,0.0,0.14285714,0.96875
1.0,0.04545455,0.0,0.0625,0.91071429,0.0,0.07692308,0.97674419,0.0,0.08571429,0.96875
1.0,0.04545455,0.0,0.09375,0.91071429,0.0,0.07692308,1.0,0.0,0.14285714,1.0
1.0,0.04545455,0.0,0.0625,0.85714286,0.0,0.07692308,0.97674419,0.0,0.22857143,1.0
1.0,0.04545455,0.0,0.0625,0.80357143,0.0,0.03846154,0.93023256,0.0,0.14285714,0.9375
1.0,0.04545455,0.0,0.0625,0.78571429,0.0,0.03846154,0.90697674,0.0,0.14285714,0.90625
0.88,0.04545455,0.0,0.0625,0.80357143,0.0,0.03846154,0.69767442,0.0,0.14285714,0.65625
0.64,0.04545455,0.0,0.03125,0.75,0.0,0.0,0.51162791,0.0,0.11428571,0.28125
0.56,0.04545455,0.0,0.0,0.21428571,0.0,0.0,0.41860465,0.0,0.0,0.21875
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.11627907,0.0,0.0,0.0625
0.0,0.18181818,0.14634146,0.09375,0.0,0.40740741,0.19230769,0.0,0.34615385,0.0,0.0
0.0,0.27272727,0.68292683,0.15625,0.0,0.59259259,0.23076923,0.0,0.57692308,0.02857143,0.0
0.0,0.27272727,0.90243902,0.46875,0.0,0.59259259,0.23076923,0.0,0.65384615,0.02857143,0.0
0.0,0.40909091,0.92682927,0.625,0.0,0.7037037,0.53846154,0.0,0.69230769,0.2,0.0
0.0,0.72727273,0.92682927,0.65625,0.0,0.92592593,0.73076923,0.0,0.84615385,0.22857143,0.0
0.0,0.77272727,0.95121951,0.625,0.0,0.92592593,0.76923077,0.0,0.84615385,0.2,0.0
0.0,0.77272727,0.92682927,0.625,0.0,0.92592593,0.76923077,0.0,0.84615385,0.22857143,0.0
0.0,0.77272727,0.92682927,0.625,0.0,0.92592593,0.84615385,0.0,0.88461538,0.28571429,0.0
0.0,0.81818182,0.90243902,0.65625,0.0,0.92592593,0.84615385,0.0,0.96153846,0.28571429,0.0
