x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.002142,0.00229699,0.00242867,-0.0,-0.0,-0.0,-0.0,0.0011484,0.00048455
0.02167808,0.01403411,0.07095863,0.06998838,0.06778257,0.00902899,0.01148689,0.01254981,0.01042338,0.04101931,0.01459456
0.15222943,0.13096767,0.22619251,0.2140956,0.23111179,0.10178485,0.08198031,0.12814767,0.1069776,0.16868694,0.09213077
0.29356679,0.31880096,0.40213336,0.39112252,0.39925272,0.26066935,0.22326423,0.28266913,0.25746501,0.30236474,0.25011745
0.45373128,0.49054196,0.54596076,0.54472565,0.55231303,0.38330158,0.25667029,0.40523615,0.38739635,0.47528317,0.37311536
0.54795498,0.60510462,0.65105854,0.65480044,0.65208883,0.45608447,0.37257532,0.5427308,0.5226561,0.58617999,0.48999188
0.61486102,0.66371641,0.71957758,0.70438179,0.7060919,0.50888272,0.45595197,0.54495708,0.56573791,0.60822466,0.52131568
0.61550087,0.66172326,0.72002432,0.70038701,0.72659801,0.5701362,0.48672002,0.5669171,0.59285201,0.62321258,0.55645784
0.56670058,0.58731932,0.68522238,0.65833455,0.68354563,0.49988988,0.43675235,0.57070511,0.56692152,0.59495503,0.57323468
0.47596071,0.50779052,0.58876795,0.57463929,0.58643401,0.43505663,0.38195155,0.49165704,0.45508642,0.51657444,0.4464108
0.32545786,0.33189266,0.44815894,0.42979486,0.43236314,0.27961836,0.27633335,0.34767108,0.28379936,0.39241219,0.35117059
0.16034755,0.16439113,0.27344112,0.26193657,0.26354766,0.13928963,0.13613831,0.14930504,0.12458578,0.23643751,0.15991133
0.02853758,0.02263409,0.09928652,0.09102434,0.09218897,0.00682837,0.02745705,0.02064584,0.01071801,0.06849198,0.02726884
0.00069662,-0.0,0.00894516,0.00750155,0.0086383,-0.0,-0.0,-0.0,-0.0,0.0019066,0.00091291
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
