x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1.0,0.0625,0.03125,-0.0,0.4375,0.78571429,-0.0,-0.0,-0.0,0.83333333,0.66666667,0.96153846
2.0,0.09375,0.03125,-0.0,0.5,0.85714286,0.03448276,-0.0,-0.0,0.83333333,0.7037037,0.90384615
3.0,0.0625,0.03125,-0.0,0.5625,0.82142857,-0.0,-0.0,-0.0,0.75,0.62962963,0.94230769
4.0,0.125,0.0625,-0.0,0.5625,0.85714286,-0.0,-0.0,-0.0,0.75,0.64814815,0.88461538
5.0,0.09375,0.0625,-0.0,0.375,0.85714286,-0.0,-0.0,-0.0,0.91666667,0.66666667,0.90384615
6.0,0.03125,0.03125,-0.0,0.375,0.82142857,-0.0,-0.0,-0.0,0.91666667,0.74074074,0.88461538
7.0,0.03125,0.03125,-0.0,0.4375,0.89285714,-0.0,-0.0,-0.0,0.91666667,0.72222222,0.88461538
8.0,0.0625,0.03125,-0.0,0.5,0.89285714,-0.0,-0.0,-0.0,0.91666667,0.7037037,0.86538462
9.0,0.125,0.03125,-0.0,0.5,0.89285714,-0.0,-0.0,-0.0,0.91666667,0.66666667,0.86538462
10.0,0.125,0.0625,-0.0,0.4375,0.85714286,-0.0,-0.0,-0.0,0.91666667,0.64814815,0.75
11.0,0.0625,-0.0,-0.0,0.4375,0.85714286,-0.0,-0.0,-0.0,0.58333333,0.59259259,0.57692308
12.0,-0.0,-0.0,-0.0,0.25,0.71428571,-0.0,-0.0,-0.0,0.41666667,0.62962963,0.40384615
13.0,-0.0,-0.0,-0.0,0.125,0.46428571,-0.0,-0.0,-0.0,0.33333333,0.35185185,0.34615385
14.0,-0.0,-0.0,-0.0,0.0,0.10714286,-0.0,-0.0,-0.0,0.16666667,-0.0,0.19230769
15.0,-0.0,-0.0,0.02941176,0.0,0.0,0.06896552,0.12903226,-0.0,0.0,-0.0,-0.0
16.0,-0.0,0.125,0.23529412,0.0,0.0,0.06896552,0.38709677,0.26239343,0.0,-0.0,-0.0
17.0,0.03125,0.1875,0.29411765,0.0,0.0,0.06896552,0.44149796,0.46666667,0.0,-0.0,-0.0
18.0,0.03125,0.375,0.38235294,0.0,0.0,0.13793103,0.5483871,0.48888889,0.0,-0.0,-0.0
19.0,0.09375,0.40625,0.64705882,0.0,0.0,0.37931034,0.80645161,0.48888889,0.0,-0.0,-0.0
20.0,0.125,0.40625,0.67647059,0.0,0.0,0.4137931,0.83870968,0.53333333,0.0,-0.0,-0.0
21.0,0.125,0.40625,0.70588235,0.0,0.0,0.44827586,0.87096774,0.55555556,0.0,-0.0,-0.0
22.0,0.125,0.4375,0.70588235,0.0,0.0,0.5862069,0.93548387,0.62222222,0.0,-0.0,-0.0
23.0,0.125,0.5,0.73529412,0.0,0.0,0.62068966,0.90322581,0.62222222,0.0,-0.0,-0.0
24.0,0.125,0.5,0.73529412,0.0,0.0,0.5862069,0.93548387,0.62222222,0.0,-0.0,-0.0
